ts_utc,ts_local,open,high,low,close,volume
2025-09-04 00:54:00+10:00,2025-09-04 00:54:00,3620.8,3620.9,3617.6,3618.3,1035
2025-09-04 00:55:00+10:00,2025-09-04 00:55:00,3618.3,3620.0,3617.6,3619.3,596
2025-09-04 00:56:00+10:00,2025-09-04 00:56:00,3619.4,3621.6,3619.3,3621.5,431
2025-09-04 00:57:00+10:00,2025-09-04 00:57:00,3621.3,3623.3,3621.3,3622.7,364
2025-09-04 00:58:00+10:00,2025-09-04 00:58:00,3622.9,3622.9,3622.1,3622.2,180
2025-09-04 00:59:00+10:00,2025-09-04 00:59:00,3622.3,3623.4,3621.6,3623.3,275
2025-09-04 01:00:00+10:00,2025-09-04 01:00:00,3623.4,3625.1,3623.0,3624.5,529
2025-09-04 01:01:00+10:00,2025-09-04 01:01:00,3624.7,3625.1,3623.1,3623.4,302
2025-09-04 01:02:00+10:00,2025-09-04 01:02:00,3623.4,3623.6,3621.4,3621.5,392
2025-09-04 01:03:00+10:00,2025-09-04 01:03:00,3621.8,3623.4,3621.2,3622.6,282
2025-09-04 01:04:00+10:00,2025-09-04 01:04:00,3622.5,3622.8,3621.9,3622.8,123
2025-09-04 01:05:00+10:00,2025-09-04 01:05:00,3623.0,3623.6,3622.7,3623.4,140
2025-09-04 01:06:00+10:00,2025-09-04 01:06:00,3623.4,3624.0,3622.5,3623.3,136
2025-09-04 01:07:00+10:00,2025-09-04 01:07:00,3623.3,3623.9,3623.2,3623.7,93
2025-09-04 01:08:00+10:00,2025-09-04 01:08:00,3623.7,3624.4,3623.0,3624.4,133
2025-09-04 01:09:00+10:00,2025-09-04 01:09:00,3624.3,3625.9,3624.3,3625.5,377
2025-09-04 01:10:00+10:00,2025-09-04 01:10:00,3625.8,3627.8,3625.7,3627.2,401
2025-09-04 01:11:00+10:00,2025-09-04 01:11:00,3627.5,3628.7,3627.4,3627.8,385
2025-09-04 01:12:00+10:00,2025-09-04 01:12:00,3627.7,3628.8,3627.5,3628.8,306
2025-09-04 01:13:00+10:00,2025-09-04 01:13:00,3628.9,3629.3,3627.4,3627.7,318
2025-09-04 01:14:00+10:00,2025-09-04 01:14:00,3627.7,3628.5,3627.1,3628.1,289
2025-09-04 01:15:00+10:00,2025-09-04 01:15:00,3628.0,3628.5,3627.0,3628.0,211
2025-09-04 01:16:00+10:00,2025-09-04 01:16:00,3628.1,3628.2,3626.2,3626.5,215
2025-09-04 01:17:00+10:00,2025-09-04 01:17:00,3626.7,3627.9,3626.6,3627.4,227
2025-09-04 01:18:00+10:00,2025-09-04 01:18:00,3627.7,3629.3,3626.7,3629.2,302
2025-09-04 01:19:00+10:00,2025-09-04 01:19:00,3629.2,3629.5,3627.8,3628.0,230
2025-09-04 01:20:00+10:00,2025-09-04 01:20:00,3628.1,3629.4,3627.9,3629.0,157
2025-09-04 01:21:00+10:00,2025-09-04 01:21:00,3628.8,3628.9,3627.9,3628.6,157
2025-09-04 01:22:00+10:00,2025-09-04 01:22:00,3628.6,3628.7,3627.1,3627.3,191
2025-09-04 01:23:00+10:00,2025-09-04 01:23:00,3627.6,3627.6,3625.8,3627.1,342
2025-09-04 01:24:00+10:00,2025-09-04 01:24:00,3627.2,3628.1,3627.1,3628.0,156
2025-09-04 01:25:00+10:00,2025-09-04 01:25:00,3628.1,3629.0,3628.1,3628.6,229
2025-09-04 01:26:00+10:00,2025-09-04 01:26:00,3628.5,3628.6,3627.4,3628.2,160
2025-09-04 01:27:00+10:00,2025-09-04 01:27:00,3628.2,3628.3,3627.6,3627.7,64
2025-09-04 01:28:00+10:00,2025-09-04 01:28:00,3627.7,3628.8,3627.4,3628.8,154
2025-09-04 01:29:00+10:00,2025-09-04 01:29:00,3628.8,3629.0,3628.2,3628.6,139
