date_local,orb,direction,entry_ts,entry_price,stop_price,target_price,stop_ticks,orb_range_ticks,outcome,r_multiple,entry_delay_bars,mae_r,mfe_r,close_confirmations,rr,sl_mode,buffer_ticks
2024-01-23,1100,DOWN,2024-01-23 11:15:00,2021.9,2023.9499999999998,2020.5,20.49999999999727,7.000000000000455,LOSS,-2.9285714285708484,2,1.1219512195123222,0.5853658536586367,1,2.0,half,0.0
2024-01-23,1800,DOWN,2024-01-23 18:20:00,2031.1,2032.2,2027.1,11.000000000001364,20.0,LOSS,-0.5500000000000682,3,1.2727272727271977,0.5454545454543951,1,2.0,half,0.0
2024-01-24,1000,DOWN,2024-01-24 10:20:00,2028.9,2029.95,2027.1,10.499999999999545,9.00000000000091,LOSS,-1.1666666666664982,3,1.0476190476190064,1.2380952380954648,1,2.0,half,0.0
2024-01-24,1100,UP,2024-01-24 11:10:00,2029.2,2028.45,2031.3999999999999,7.5,10.99999999999909,LOSS,-0.6818181818182382,1,1.3333333333333333,1.066666666666606,1,2.0,half,0.0
2024-01-24,1800,DOWN,2024-01-24 18:10:00,2030.6,2031.9,2025.8000000000002,13.000000000001819,23.999999999998636,LOSS,-0.5416666666667732,1,2.0769230769228213,0.9999999999998251,1,2.0,half,0.0
2024-01-25,1000,DOWN,2024-01-25 10:10:00,2015.7,2016.1999999999998,2014.1000000000001,4.999999999997726,7.999999999999545,LOSS,-0.6249999999997513,1,1.0000000000004547,0.6000000000001819,1,2.0,half,0.0
2024-01-25,1100,UP,2024-01-25 11:30:00,2015.7,2014.9499999999998,2017.1000000000001,7.500000000002274,7.000000000000455,WIN,2.0,5,0.26666666666664646,2.1333333333325655,1,2.0,half,0.0
2024-01-25,1800,DOWN,2024-01-25 18:10:00,2014.2,2015.3000000000002,2011.8,11.000000000001364,12.000000000000455,LOSS,-0.9166666666667456,1,1.272727272726991,1.636363636363392,1,2.0,half,0.0
2024-01-26,1000,DOWN,2024-01-26 10:10:00,2020.0,2020.35,2019.4,3.4999999999990905,2.9999999999995453,WIN,2.0,1,0.2857142857141001,2.0000000000006497,1,2.0,half,0.0
2024-01-26,1100,UP,2024-01-26 11:15:00,2022.9,2021.9,2026.5,10.0,17.999999999999545,LOSS,-0.5555555555555696,2,1.0,1.2999999999999545,1,2.0,half,0.0
2024-01-26,1800,DOWN,2024-01-26 19:00:00,2019.8,2020.9,2017.0000000000002,11.000000000001364,13.999999999998636,LOSS,-0.7857142857144597,11,1.0,1.7272727272723891,1,2.0,half,0.0
2024-01-29,1000,DOWN,2024-01-29 10:25:00,2038.4,2039.95,2036.2000000000003,15.499999999999545,10.99999999999909,LOSS,-1.4090909090909842,4,1.3548387096774004,0.5161290322581971,1,2.0,half,0.0
2024-01-29,1100,UP,2024-01-29 11:10:00,2043.1,2040.3000000000002,2046.6999999999998,27.99999999999727,17.999999999999545,LOSS,-1.5555555555554432,1,1.1428571428571892,0.21428571428578388,1,2.0,half,0.0
2024-01-29,1800,DOWN,2024-01-29 19:10:00,2048.3,2050.4,2042.6999999999998,20.99999999999909,28.00000000000182,NO_TRADE,0.0,13,0.1904761904760255,2.19047619047635,1,2.0,half,0.0
2024-01-30,1000,UP,2024-01-30 10:15:00,2050.5,2049.6499999999996,2052.3,8.500000000003638,9.00000000000091,WIN,2.0,2,0.35294117647065115,2.117647058822837,1,2.0,half,0.0
2024-01-30,1100,DOWN,2024-01-30 11:10:00,2050.5,2051.3999999999996,2047.6999999999998,8.999999999996362,14.00000000000091,LOSS,-0.6428571428568413,1,3.2222222222236256,2.8888888888899555,1,2.0,half,0.0
2024-01-30,1800,UP,2024-01-30 18:15:00,2057.2,2056.0,2059.5999999999995,11.999999999998181,11.999999999998181,LOSS,-1.0,2,1.4166666666667298,0.33333333333345966,1,2.0,half,0.0
2024-01-31,1000,UP,2024-01-31 10:10:00,2055.9,2054.9,2057.9,10.0,10.0,LOSS,-1.0,1,2.0,0.7999999999997272,1,2.0,half,0.0
2024-01-31,1100,DOWN,2024-01-31 11:30:00,2053.7,2054.5,2050.9000000000005,8.000000000001819,13.999999999996362,WIN,2.0,5,0.12500000000042633,3.499999999998863,1,2.0,half,0.0
2024-01-31,1800,UP,2024-01-31 18:15:00,2055.9,2054.95,2058.9,9.500000000002728,15.0,LOSS,-0.6333333333335153,2,1.68421052631521,2.842105263156887,1,2.0,half,0.0
2024-02-01,1000,UP,2024-02-01 10:25:00,2058.4,2057.15,2059.7999999999997,12.5,6.999999999998181,WIN,2.0,4,0.16000000000021827,1.2799999999999272,1,2.0,half,0.0
2024-02-01,1100,UP,2024-02-01 11:35:00,2058.5,2057.9,2060.5,5.9999999999990905,10.0,WIN,2.0,6,0.16666666666654034,6.666666666667677,1,2.0,half,0.0
2024-02-01,1800,DOWN,2024-02-01 18:15:00,2057.1,2058.55,2051.6999999999994,14.500000000002728,27.00000000000273,LOSS,-0.5370370370370838,2,1.4482758620686302,0.1379310344826072,1,2.0,half,0.0
2024-02-02,1000,UP,2024-02-02 10:10:00,2072.5,2072.05,2073.5,4.499999999998181,5.0,WIN,2.0,1,0.8888888888894503,3.111111111112571,1,2.0,half,0.0
2024-02-02,1100,DOWN,2024-02-02 11:10:00,2071.0,2072.0,2069.3999999999996,10.0,8.000000000001819,LOSS,-1.2499999999997158,1,1.0,1.0,1,2.0,half,0.0
2024-02-02,1800,UP,2024-02-02 18:10:00,2073.8,2072.35,2076.4000000000005,14.500000000002728,13.000000000001819,LOSS,-1.1153846153846692,1,1.1724137931034158,0.0,1,2.0,half,0.0
2024-02-05,1000,DOWN,2024-02-05 10:25:00,2051.7,2054.6499999999996,2043.8999999999996,29.49999999999818,39.00000000000091,LOSS,-0.7564102564101921,4,1.186440677966175,0.5423728813559349,1,2.0,half,0.0
2024-02-05,1100,DOWN,2024-02-05 11:10:00,2051.2,2051.8500000000004,2049.3999999999996,6.500000000005457,9.00000000000091,LOSS,-0.7222222222227556,1,1.0769230769225926,0.4615384615376543,1,2.0,half,0.0
2024-02-05,1800,DOWN,2024-02-05 18:10:00,2041.1,2042.75,2036.1,16.50000000000091,25.0,LOSS,-0.6600000000000363,1,1.030303030303001,2.666666666666437,1,2.0,half,0.0
2024-02-06,1000,UP,2024-02-06 10:20:00,2042.3,2041.55,2043.3,7.5,5.0,WIN,2.0,3,0.13333333333321207,1.4666666666668486,1,2.0,half,0.0
2024-02-06,1100,DOWN,2024-02-06 11:40:00,2042.8,2043.9,2039.5999999999997,11.000000000001364,16.000000000001364,LOSS,-0.6875000000000266,7,1.0,0.09090909090899696,1,2.0,half,0.0
2024-02-06,1800,DOWN,2024-02-06 18:30:00,2041.2,2042.05,2039.0000000000002,8.49999999999909,10.99999999999909,WIN,2.0,5,0.4705882352940075,2.823529411765115,1,2.0,half,0.0
2024-02-07,1000,DOWN,2024-02-07 10:45:00,2051.3,2051.65,2050.3,3.4999999999990905,5.0,LOSS,-0.6999999999998181,8,1.1428571428564005,2.0000000000012994,1,2.0,half,0.0
2024-02-07,1100,DOWN,2024-02-07 11:35:00,2050.7,2051.25,2048.9000000000005,5.500000000001819,8.999999999996362,LOSS,-0.6111111111115602,6,1.8181818181812168,0.7272727272718253,1,2.0,half,0.0
2024-02-07,1800,DOWN,2024-02-07 18:10:00,2050.0,2050.95,2048.5999999999995,9.499999999998181,7.0000000000027285,WIN,2.0,1,0.4210526315791237,1.6842105263160163,1,2.0,half,0.0
2024-02-08,1000,UP,2024-02-08 10:30:00,2052.6,2051.75,2054.8000000000006,8.49999999999909,11.000000000003638,LOSS,-0.7727272727269345,5,1.058823529411985,0.58823529411771,1,2.0,half,0.0
2024-02-08,1100,DOWN,2024-02-08 11:30:00,2051.9,2052.6499999999996,2050.1,7.4999999999954525,9.00000000000091,LOSS,-0.8333333333327438,5,1.0666666666669495,0.26666666666719213,1,2.0,half,0.0
2024-02-08,1800,DOWN,2024-02-08 18:10:00,2047.1,2047.75,2045.3000000000002,6.5000000000009095,8.999999999998636,WIN,2.0,1,0.0,3.230769230768639,1,2.0,half,0.0
2024-02-09,1000,DOWN,2024-02-09 10:40:00,2048.0,2048.85,2046.6000000000004,8.49999999999909,6.999999999998181,LOSS,-1.2142857142858998,7,1.294117647058855,1.5294117647059926,1,2.0,half,0.0
2024-02-09,1100,UP,2024-02-09 11:15:00,2049.2,2048.0,2053.5999999999995,11.999999999998181,21.99999999999818,LOSS,-0.5454545454545079,2,1.0833333333332702,0.5833333333336491,1,2.0,half,0.0
2024-02-09,1800,DOWN,2024-02-09 18:10:00,2046.0,2048.1000000000004,2043.1999999999998,21.000000000003638,14.00000000000091,LOSS,-1.5000000000001623,1,1.0476190476187794,0.42857142857139763,1,2.0,half,0.0
2024-02-12,1000,DOWN,2024-02-12 10:15:00,2039.3,2039.85,2037.8999999999999,5.499999999999545,7.000000000000455,LOSS,-0.7857142857141697,2,2.545454545454921,0.1818181818180315,1,2.0,half,0.0
2024-02-12,1100,DOWN,2024-02-12 11:10:00,2038.7,2039.95,2035.7,12.5,15.0,WIN,2.0,1,0.1600000000000364,2.4800000000001092,1,2.0,half,0.0
2024-02-12,1800,UP,2024-02-12 18:15:00,2040.2,2039.45,2042.3999999999999,7.5,10.99999999999909,LOSS,-0.6818181818182382,2,1.2000000000001212,1.4666666666665453,1,2.0,half,0.0
2024-02-13,1000,DOWN,2024-02-13 10:10:00,2032.5,2032.75,2031.8999999999996,2.5,3.000000000001819,LOSS,-0.8333333333328281,1,2.399999999999636,1.199999999999818,1,2.0,half,0.0
2024-02-13,1100,DOWN,2024-02-13 11:15:00,2033.1,2033.9,2030.3000000000002,8.000000000001819,13.999999999998636,LOSS,-0.571428571428757,2,1.124999999999858,0.0,1,2.0,half,0.0
2024-02-13,1800,DOWN,2024-02-13 18:10:00,2038.1,2038.95,2036.2999999999997,8.500000000001364,9.00000000000091,LOSS,-0.9444444444445006,1,1.4117647058821798,0.11764705882340352,1,2.0,half,0.0
2024-02-14,1000,UP,2024-02-14 10:15:00,2004.4,2003.7,2005.6,7.000000000000455,5.9999999999990905,WIN,2.0,2,0.14285714285732848,1.7142857142853432,1,2.0,half,0.0
2024-02-14,1100,DOWN,2024-02-14 11:10:00,2003.4,2004.55,2001.6,11.499999999998636,9.00000000000091,WIN,2.0,1,0.0,2.0000000000003952,1,2.0,half,0.0
2024-02-14,1800,DOWN,2024-02-14 18:10:00,2000.8,2002.5500000000002,1998.2,17.500000000002274,12.999999999999545,LOSS,-1.346153846154068,1,1.1428571428569945,1.3714285714283152,1,2.0,half,0.0
2024-02-15,1000,DOWN,2024-02-15 10:25:00,2004.8,2005.5,2003.9999999999998,7.000000000000455,4.0000000000009095,LOSS,-1.7499999999997158,4,1.1428571428570036,0.7142857142856679,1,2.0,half,0.0
2024-02-15,1100,DOWN,2024-02-15 11:10:00,2005.0,2005.7,2003.8000000000002,7.000000000000455,5.9999999999990905,WIN,2.0,1,0.5714285714286642,1.7142857142856678,1,2.0,half,0.0
2024-02-15,1800,UP,2024-02-15 18:10:00,2006.7,2005.3,2007.8999999999999,14.00000000000091,5.9999999999990905,WIN,2.0,1,0.9285714285713358,0.9285714285713358,1,2.0,half,0.0
2024-02-16,1000,DOWN,2024-02-16 10:10:00,2014.5,2015.15,2013.9,6.5000000000009095,2.9999999999995453,WIN,2.0,1,0.3076923076923346,0.923076923076654,1,2.0,half,0.0
2024-02-16,1100,UP,2024-02-16 11:25:00,2015.5,2014.4,2017.1,10.99999999999909,7.999999999999545,WIN,2.0,4,0.1818181818182382,1.9090909090909842,1,2.0,half,0.0
2024-02-16,1800,DOWN,2024-02-16 18:10:00,2016.2,2016.9,2014.6000000000001,7.000000000000455,7.999999999999545,LOSS,-0.8750000000001066,1,1.0,0.4285714285713358,1,2.0,half,0.0
2024-02-19,1000,UP,2024-02-19 10:10:00,2028.5,2026.0,2030.5,25.0,10.0,WIN,2.0,1,0.2,0.8,1,2.0,half,0.0
2024-02-19,1100,UP,2024-02-19 11:10:00,2031.8,2029.6,2037.3999999999999,22.000000000000455,27.999999999999545,LOSS,-0.7857142857143147,1,1.1818181818181162,0.36363636363633545,1,2.0,half,0.0
2024-02-19,1800,DOWN,2024-02-19 18:35:00,2031.3,2032.1,2029.3,7.999999999999545,10.0,LOSS,-0.7999999999999545,6,1.250000000000071,1.1249999999998934,1,2.0,half,0.0
2024-02-20,1000,DOWN,2024-02-20 10:10:00,2026.7,2027.45,2025.7,7.5,5.0,LOSS,-1.5,1,1.066666666666606,0.6666666666666666,1,2.0,half,0.0
2024-02-20,1100,UP,2024-02-20 11:20:00,2028.0,2027.0,2030.8000000000002,10.0,14.00000000000091,WIN,2.0,3,0.2999999999999545,3.099999999999909,1,2.0,half,0.0
2024-02-20,1800,DOWN,2024-02-20 18:10:00,2032.2,2032.5,2031.3999999999999,2.9999999999995453,4.0000000000009095,LOSS,-0.7499999999997158,1,4.333333333333838,0.0,1,2.0,half,0.0
2024-02-21,1000,UP,2024-02-21 11:15:00,2036.3,2034.9,2039.0999999999997,13.999999999998636,13.999999999998636,WIN,2.0,14,0.35714285714289196,2.0000000000001625,1,2.0,half,0.0
2024-02-21,1100,UP,2024-02-21 11:10:00,2035.5,2034.9,2036.7000000000003,5.9999999999990905,6.000000000001364,WIN,2.0,1,0.16666666666654034,2.3333333333338384,1,2.0,half,0.0
2024-02-21,1800,DOWN,2024-02-21 18:25:00,2038.5,2039.4,2036.5,9.00000000000091,10.0,LOSS,-0.900000000000091,4,1.1111111111109988,1.6666666666664982,1,2.0,half,0.0
2024-02-22,1000,UP,2024-02-22 10:20:00,2035.8,2035.35,2037.2,4.500000000000455,7.000000000000455,WIN,2.0,3,0.6666666666664982,3.9999999999994946,1,2.0,half,0.0
2024-02-22,1100,UP,2024-02-22 11:35:00,2037.8,2037.0,2040.1999999999996,7.999999999999545,11.999999999998181,LOSS,-0.6666666666667298,6,1.0,0.7500000000002132,1,2.0,half,0.0
2024-02-22,1800,UP,2024-02-22 18:10:00,2044.2,2041.85,2045.6000000000001,23.500000000001364,7.000000000000455,LOSS,-3.357142857142834,1,1.1489361702127185,0.29787234042553395,1,2.0,half,0.0
2024-02-23,1000,UP,2024-02-23 10:10:00,2034.7,2034.3,2035.8999999999999,4.0000000000009095,5.9999999999990905,LOSS,-0.6666666666669193,1,5.999999999998863,2.7499999999991473,1,2.0,half,0.0
2024-02-23,1100,UP,2024-02-23 11:10:00,2036.3,2034.9,2039.8999999999999,13.999999999998636,17.999999999999545,LOSS,-0.7777777777777216,1,1.2857142857143786,0.07142857142867584,1,2.0,half,0.0
2024-02-23,1800,DOWN,2024-02-23 18:10:00,2030.0,2031.65,2028.6,16.50000000000091,7.000000000000455,WIN,2.0,1,0.6666666666665748,1.030303030303001,1,2.0,half,0.0
2024-02-26,1000,DOWN,2024-02-26 10:20:00,2042.3,2043.05,2040.1000000000001,7.5,10.99999999999909,WIN,2.0,3,0.13333333333351524,2.933333333333394,1,2.0,half,0.0
2024-02-26,1100,UP,2024-02-26 11:10:00,2041.9,2040.5,2045.1,14.00000000000091,15.99999999999909,LOSS,-0.8750000000001066,1,1.2142857142856678,1.4285714285713358,1,2.0,half,0.0
2024-02-26,1800,UP,2024-02-26 18:15:00,2045.0,2044.1,2046.6,9.00000000000091,7.999999999999545,WIN,2.0,2,0.2222222222222503,1.777777777777497,1,2.0,half,0.0
2024-02-27,1000,DOWN,2024-02-27 10:40:00,2040.6,2041.35,2038.3999999999996,7.5,11.000000000001364,LOSS,-0.6818181818180973,7,1.2000000000001212,0.39999999999993935,1,2.0,half,0.0
2024-02-27,1100,UP,2024-02-27 11:10:00,2042.1,2040.9,2043.6999999999998,11.999999999998181,7.999999999999545,WIN,2.0,1,0.4166666666667298,1.3333333333336492,1,2.0,half,0.0
2024-02-27,1800,UP,2024-02-27 18:15:00,2045.5,2044.85,2047.2999999999997,6.5000000000009095,8.999999999998636,WIN,2.0,2,0.0,3.5384615384609734,1,2.0,half,0.0
2024-02-28,1000,UP,2024-02-28 10:20:00,2039.4,2038.25,2042.0000000000005,11.50000000000091,13.000000000001819,WIN,2.0,3,0.7826086956521912,2.43478260869542,1,2.0,half,0.0
2024-02-28,1100,UP,2024-02-28 11:10:00,2039.9,2039.25,2042.1,6.5000000000009095,10.99999999999909,WIN,2.0,1,0.1538461538463422,3.5384615384609734,1,2.0,half,0.0
2024-02-28,1800,UP,2024-02-28 18:10:00,2037.7,2036.8000000000002,2039.3,8.999999999998636,7.999999999999545,LOSS,-1.1249999999998934,1,1.0000000000002527,0.5555555555556397,1,2.0,half,0.0
2024-02-29,1000,UP,2024-02-29 10:10:00,2043.6,2043.2,2044.7999999999997,3.9999999999986358,5.9999999999990905,LOSS,-0.6666666666665404,1,1.2500000000004263,0.2500000000004263,1,2.0,half,0.0
2024-02-29,1100,UP,2024-02-29 11:30:00,2043.6,2042.75,2045.4,8.49999999999909,9.00000000000091,WIN,2.0,5,0.23529411764687,2.11764705882397,1,2.0,half,0.0
2024-02-29,1800,DOWN,2024-02-29 18:10:00,2044.0,2045.35,2042.6,13.49999999999909,7.000000000000455,LOSS,-1.9285714285711733,1,1.2592592592593779,0.0,1,2.0,half,0.0
2024-03-01,1000,UP,2024-03-01 11:35:00,2052.7,2051.85,2055.7,8.49999999999909,15.0,LOSS,-0.566666666666606,18,1.17647058823542,3.05882352941252,1,2.0,half,0.0
2024-03-01,1100,UP,2024-03-01 11:35:00,2052.7,2052.15,2054.0999999999995,5.4999999999972715,6.999999999998181,WIN,2.0,6,0.7272727272724266,2.72727272727408,1,2.0,half,0.0
2024-03-01,1800,DOWN,2024-03-01 18:10:00,2051.7,2053.25,2049.0999999999995,15.500000000001819,13.000000000001819,WIN,2.0,1,0.12903225806467702,2.193548387096282,1,2.0,half,0.0
2024-03-04,1000,UP,2024-03-04 10:20:00,2092.6,2091.9,2094.6,6.999999999998181,10.0,LOSS,-0.6999999999998181,3,1.2857142857147497,0.2857142857147497,1,2.0,half,0.0
2024-03-04,1100,DOWN,2024-03-04 11:10:00,2089.7,2090.8,2087.2999999999993,11.000000000003638,12.000000000002728,LOSS,-0.9166666666667614,1,1.1818181818179563,1.4545454545448908,1,2.0,half,0.0
