ts_utc,ts_local,open,high,low,close,volume
2025-02-26 00:15:00+10:00,2025-02-26 00:15:00,2953.4,2954.0,2953.3,2953.6,119
2025-02-26 00:16:00+10:00,2025-02-26 00:16:00,2953.5,2954.0,2953.1,2953.6,89
2025-02-26 00:17:00+10:00,2025-02-26 00:17:00,2953.8,2954.8,2953.3,2954.0,140
2025-02-26 00:18:00+10:00,2025-02-26 00:18:00,2953.8,2956.5,2953.8,2955.1,620
2025-02-26 00:19:00+10:00,2025-02-26 00:19:00,2955.2,2955.5,2954.3,2954.7,180
2025-02-26 00:20:00+10:00,2025-02-26 00:20:00,2954.9,2955.9,2954.5,2954.7,252
2025-02-26 00:21:00+10:00,2025-02-26 00:21:00,2954.8,2955.9,2954.7,2955.6,176
2025-02-26 00:22:00+10:00,2025-02-26 00:22:00,2955.5,2955.7,2954.3,2954.6,134
2025-02-26 00:23:00+10:00,2025-02-26 00:23:00,2954.8,2955.3,2953.5,2954.9,234
2025-02-26 00:24:00+10:00,2025-02-26 00:24:00,2955.0,2955.9,2955.0,2955.7,110
2025-02-26 00:25:00+10:00,2025-02-26 00:25:00,2955.7,2957.5,2955.7,2957.0,454
2025-02-26 00:26:00+10:00,2025-02-26 00:26:00,2957.1,2957.1,2956.1,2956.3,130
2025-02-26 00:27:00+10:00,2025-02-26 00:27:00,2956.3,2956.6,2955.0,2955.5,140
2025-02-26 00:28:00+10:00,2025-02-26 00:28:00,2955.6,2956.2,2955.3,2956.0,70
2025-02-26 00:29:00+10:00,2025-02-26 00:29:00,2956.0,2957.6,2956.0,2957.2,278
2025-02-26 00:30:00+10:00,2025-02-26 00:30:00,2957.3,2958.0,2957.0,2957.6,297
2025-02-26 00:31:00+10:00,2025-02-26 00:31:00,2957.4,2957.6,2957.0,2957.5,144
2025-02-26 00:32:00+10:00,2025-02-26 00:32:00,2957.7,2958.0,2957.4,2957.5,165
2025-02-26 00:33:00+10:00,2025-02-26 00:33:00,2957.4,2958.4,2956.2,2956.3,288
2025-02-26 00:34:00+10:00,2025-02-26 00:34:00,2956.3,2957.5,2955.3,2957.4,255
2025-02-26 00:35:00+10:00,2025-02-26 00:35:00,2957.5,2959.3,2956.8,2959.3,367
2025-02-26 00:36:00+10:00,2025-02-26 00:36:00,2959.1,2959.6,2957.9,2958.3,292
2025-02-26 00:37:00+10:00,2025-02-26 00:37:00,2958.4,2959.0,2957.5,2958.0,201
2025-02-26 00:38:00+10:00,2025-02-26 00:38:00,2958.0,2958.7,2957.7,2958.4,163
2025-02-26 00:39:00+10:00,2025-02-26 00:39:00,2958.1,2958.4,2956.5,2956.9,196
2025-02-26 00:40:00+10:00,2025-02-26 00:40:00,2956.9,2957.0,2954.0,2954.5,488
2025-02-26 00:41:00+10:00,2025-02-26 00:41:00,2954.4,2955.9,2953.7,2954.1,495
2025-02-26 00:42:00+10:00,2025-02-26 00:42:00,2954.2,2956.0,2954.1,2955.4,203
2025-02-26 00:43:00+10:00,2025-02-26 00:43:00,2955.8,2956.3,2953.5,2953.8,231
2025-02-26 00:44:00+10:00,2025-02-26 00:44:00,2953.6,2953.7,2952.2,2952.8,416
2025-02-26 00:45:00+10:00,2025-02-26 00:45:00,2952.8,2954.2,2952.0,2952.6,392
2025-02-26 00:46:00+10:00,2025-02-26 00:46:00,2952.6,2953.5,2951.4,2951.7,270
2025-02-26 00:47:00+10:00,2025-02-26 00:47:00,2951.8,2952.1,2949.9,2950.0,316
2025-02-26 00:48:00+10:00,2025-02-26 00:48:00,2950.2,2952.6,2949.9,2952.1,251
2025-02-26 00:49:00+10:00,2025-02-26 00:49:00,2951.8,2952.0,2950.6,2950.7,211
2025-02-26 00:50:00+10:00,2025-02-26 00:50:00,2950.6,2950.7,2949.4,2950.0,338
2025-02-26 00:51:00+10:00,2025-02-26 00:51:00,2950.0,2950.1,2949.2,2949.5,216
2025-02-26 00:52:00+10:00,2025-02-26 00:52:00,2949.4,2950.1,2948.2,2948.9,469
2025-02-26 00:53:00+10:00,2025-02-26 00:53:00,2949.0,2949.2,2948.5,2948.7,186
2025-02-26 00:54:00+10:00,2025-02-26 00:54:00,2948.9,2949.2,2948.2,2948.7,188
2025-02-26 00:55:00+10:00,2025-02-26 00:55:00,2948.9,2949.1,2947.6,2947.8,267
2025-02-26 00:56:00+10:00,2025-02-26 00:56:00,2947.8,2948.3,2947.6,2948.0,149
2025-02-26 00:57:00+10:00,2025-02-26 00:57:00,2947.9,2948.9,2947.9,2948.5,93
2025-02-26 00:58:00+10:00,2025-02-26 00:58:00,2948.4,2948.5,2946.5,2947.1,231
2025-02-26 00:59:00+10:00,2025-02-26 00:59:00,2947.0,2947.0,2945.5,2946.2,229
2025-02-26 01:00:00+10:00,2025-02-26 01:00:00,2947.4,2949.6,2945.6,2947.9,389
2025-02-26 01:01:00+10:00,2025-02-26 01:01:00,2947.8,2947.8,2944.5,2946.4,355
2025-02-26 01:02:00+10:00,2025-02-26 01:02:00,2946.4,2947.2,2945.9,2946.6,187
2025-02-26 01:03:00+10:00,2025-02-26 01:03:00,2946.2,2946.9,2945.5,2946.4,128
2025-02-26 01:04:00+10:00,2025-02-26 01:04:00,2946.4,2946.5,2945.2,2945.7,199
2025-02-26 01:05:00+10:00,2025-02-26 01:05:00,2945.8,2947.2,2945.1,2945.2,288
2025-02-26 01:06:00+10:00,2025-02-26 01:06:00,2945.4,2947.2,2944.7,2946.4,221
2025-02-26 01:07:00+10:00,2025-02-26 01:07:00,2946.6,2946.7,2944.3,2945.0,197
2025-02-26 01:08:00+10:00,2025-02-26 01:08:00,2944.9,2944.9,2943.1,2944.2,309
2025-02-26 01:09:00+10:00,2025-02-26 01:09:00,2944.0,2944.6,2942.3,2942.5,268
2025-02-26 01:10:00+10:00,2025-02-26 01:10:00,2942.4,2942.6,2940.1,2940.8,649
2025-02-26 01:11:00+10:00,2025-02-26 01:11:00,2940.7,2941.9,2940.5,2941.2,259
