ts_utc,ts_local,open,high,low,close,volume
2025-07-18 00:39:00+10:00,2025-07-18 00:39:00,3339.0,3339.4,3338.3,3338.4,233
2025-07-18 00:40:00+10:00,2025-07-18 00:40:00,3338.5,3338.8,3337.8,3338.8,232
2025-07-18 00:41:00+10:00,2025-07-18 00:41:00,3339.0,3339.5,3339.0,3339.4,205
2025-07-18 00:42:00+10:00,2025-07-18 00:42:00,3339.4,3340.0,3339.0,3339.9,370
2025-07-18 00:43:00+10:00,2025-07-18 00:43:00,3339.7,3339.9,3338.7,3339.1,251
2025-07-18 00:44:00+10:00,2025-07-18 00:44:00,3338.7,3338.9,3337.9,3338.3,330
2025-07-18 00:45:00+10:00,2025-07-18 00:45:00,3338.2,3338.6,3337.0,3337.3,418
2025-07-18 00:46:00+10:00,2025-07-18 00:46:00,3337.3,3337.6,3336.2,3337.5,475
2025-07-18 00:47:00+10:00,2025-07-18 00:47:00,3337.5,3337.5,3336.5,3336.7,224
2025-07-18 00:48:00+10:00,2025-07-18 00:48:00,3336.9,3338.7,3336.6,3338.4,314
2025-07-18 00:49:00+10:00,2025-07-18 00:49:00,3338.4,3339.1,3338.1,3338.6,294
2025-07-18 00:50:00+10:00,2025-07-18 00:50:00,3338.9,3339.1,3338.0,3338.8,204
2025-07-18 00:51:00+10:00,2025-07-18 00:51:00,3338.8,3339.1,3338.1,3338.7,112
2025-07-18 00:52:00+10:00,2025-07-18 00:52:00,3338.7,3339.8,3338.7,3339.7,196
2025-07-18 00:53:00+10:00,2025-07-18 00:53:00,3339.7,3340.6,3339.4,3340.2,352
2025-07-18 00:54:00+10:00,2025-07-18 00:54:00,3340.2,3340.4,3338.9,3339.3,229
2025-07-18 00:55:00+10:00,2025-07-18 00:55:00,3339.4,3340.1,3339.1,3340.0,205
2025-07-18 00:56:00+10:00,2025-07-18 00:56:00,3339.9,3340.3,3339.6,3339.6,115
2025-07-18 00:57:00+10:00,2025-07-18 00:57:00,3340.0,3340.7,3339.6,3340.6,216
2025-07-18 00:58:00+10:00,2025-07-18 00:58:00,3340.6,3341.0,3339.8,3339.8,226
2025-07-18 00:59:00+10:00,2025-07-18 00:59:00,3339.8,3340.0,3339.2,3339.8,176
2025-07-18 01:00:00+10:00,2025-07-18 01:00:00,3340.0,3341.9,3339.9,3341.3,473
2025-07-18 01:01:00+10:00,2025-07-18 01:01:00,3341.5,3342.0,3340.0,3340.2,336
2025-07-18 01:02:00+10:00,2025-07-18 01:02:00,3340.2,3340.6,3339.5,3340.1,284
2025-07-18 01:03:00+10:00,2025-07-18 01:03:00,3340.1,3340.6,3339.5,3340.2,164
2025-07-18 01:04:00+10:00,2025-07-18 01:04:00,3340.3,3340.9,3339.6,3340.2,166
2025-07-18 01:05:00+10:00,2025-07-18 01:05:00,3340.4,3340.7,3339.6,3339.8,101
2025-07-18 01:06:00+10:00,2025-07-18 01:06:00,3339.8,3339.8,3338.4,3338.7,387
2025-07-18 01:07:00+10:00,2025-07-18 01:07:00,3338.7,3338.8,3337.8,3338.0,394
2025-07-18 01:08:00+10:00,2025-07-18 01:08:00,3337.8,3338.2,3337.5,3337.7,272
2025-07-18 01:09:00+10:00,2025-07-18 01:09:00,3337.5,3338.1,3337.5,3338.0,155
2025-07-18 01:10:00+10:00,2025-07-18 01:10:00,3337.9,3339.0,3337.9,3339.0,203
2025-07-18 01:11:00+10:00,2025-07-18 01:11:00,3338.9,3339.9,3338.9,3339.5,186
2025-07-18 01:12:00+10:00,2025-07-18 01:12:00,3339.7,3340.4,3339.4,3339.6,208
2025-07-18 01:13:00+10:00,2025-07-18 01:13:00,3339.7,3339.9,3338.3,3338.3,152
2025-07-18 01:14:00+10:00,2025-07-18 01:14:00,3338.2,3339.3,3337.8,3339.0,178
2025-07-18 01:15:00+10:00,2025-07-18 01:15:00,3338.6,3338.6,3337.5,3337.6,157
2025-07-18 01:16:00+10:00,2025-07-18 01:16:00,3337.7,3338.6,3336.7,3338.4,494
2025-07-18 01:17:00+10:00,2025-07-18 01:17:00,3338.1,3338.4,3337.8,3337.9,117
2025-07-18 01:18:00+10:00,2025-07-18 01:18:00,3338.0,3339.0,3338.0,3339.0,93
2025-07-18 01:19:00+10:00,2025-07-18 01:19:00,3339.1,3339.4,3338.6,3339.2,124
2025-07-18 01:20:00+10:00,2025-07-18 01:20:00,3339.4,3339.8,3339.0,3339.2,140
2025-07-18 01:21:00+10:00,2025-07-18 01:21:00,3339.5,3340.2,3339.1,3339.1,117
2025-07-18 01:22:00+10:00,2025-07-18 01:22:00,3339.2,3339.6,3338.6,3339.3,148
2025-07-18 01:23:00+10:00,2025-07-18 01:23:00,3339.3,3339.4,3338.5,3338.9,61
2025-07-18 01:24:00+10:00,2025-07-18 01:24:00,3338.8,3340.5,3338.7,3340.5,153
2025-07-18 01:25:00+10:00,2025-07-18 01:25:00,3340.5,3341.0,3339.8,3340.7,246
2025-07-18 01:26:00+10:00,2025-07-18 01:26:00,3340.3,3340.8,3340.1,3340.5,127
2025-07-18 01:27:00+10:00,2025-07-18 01:27:00,3340.6,3341.5,3340.4,3341.4,337
2025-07-18 01:28:00+10:00,2025-07-18 01:28:00,3341.4,3343.3,3341.2,3343.2,746
2025-07-18 01:29:00+10:00,2025-07-18 01:29:00,3343.2,3343.7,3342.4,3342.6,355
