ts_utc,ts_local,open,high,low,close,volume
2025-08-06 00:15:00+10:00,2025-08-06 00:15:00,3427.6,3432.1,3427.4,3431.4,1435
2025-08-06 00:20:00+10:00,2025-08-06 00:20:00,3431.3,3436.9,3429.9,3436.7,2165
2025-08-06 00:25:00+10:00,2025-08-06 00:25:00,3436.8,3437.1,3433.4,3434.5,1900
2025-08-06 00:30:00+10:00,2025-08-06 00:30:00,3434.3,3436.9,3433.3,3436.8,1428
2025-08-06 00:35:00+10:00,2025-08-06 00:35:00,3436.8,3438.1,3435.5,3437.2,1490
2025-08-06 00:40:00+10:00,2025-08-06 00:40:00,3437.1,3439.2,3436.0,3438.7,1292
2025-08-06 00:45:00+10:00,2025-08-06 00:45:00,3438.6,3439.0,3436.7,3437.9,1107
2025-08-06 00:50:00+10:00,2025-08-06 00:50:00,3437.9,3440.6,3437.7,3440.5,1970
2025-08-06 00:55:00+10:00,2025-08-06 00:55:00,3440.5,3440.9,3439.2,3439.6,1011
2025-08-06 01:00:00+10:00,2025-08-06 01:00:00,3439.7,3441.1,3438.6,3439.9,1146
2025-08-06 01:05:00+10:00,2025-08-06 01:05:00,3439.7,3441.7,3439.6,3440.8,900
2025-08-06 01:10:00+10:00,2025-08-06 01:10:00,3440.7,3441.0,3439.1,3440.8,591
2025-08-06 01:15:00+10:00,2025-08-06 01:15:00,3440.8,3442.4,3440.0,3442.2,749
2025-08-06 01:20:00+10:00,2025-08-06 01:20:00,3441.9,3442.2,3439.8,3440.2,546
2025-08-06 01:25:00+10:00,2025-08-06 01:25:00,3440.0,3440.6,3438.1,3439.1,965
