ts_utc,ts_local,open,high,low,close,volume
2025-07-25 01:15:00+10:00,2025-07-25 01:15:00,3374.6,3375.3,3374.3,3375.1,264
2025-07-25 01:16:00+10:00,2025-07-25 01:16:00,3375.1,3375.3,3374.3,3374.7,157
2025-07-25 01:17:00+10:00,2025-07-25 01:17:00,3374.5,3374.7,3374.1,3374.3,163
2025-07-25 01:18:00+10:00,2025-07-25 01:18:00,3374.3,3375.1,3373.9,3375.0,187
2025-07-25 01:19:00+10:00,2025-07-25 01:19:00,3375.1,3376.2,3374.5,3376.2,189
2025-07-25 01:20:00+10:00,2025-07-25 01:20:00,3375.9,3376.0,3374.1,3374.3,151
2025-07-25 01:21:00+10:00,2025-07-25 01:21:00,3374.2,3376.2,3374.2,3375.9,153
2025-07-25 01:22:00+10:00,2025-07-25 01:22:00,3376.0,3377.7,3375.8,3377.2,307
2025-07-25 01:23:00+10:00,2025-07-25 01:23:00,3377.5,3378.1,3377.1,3377.6,187
2025-07-25 01:24:00+10:00,2025-07-25 01:24:00,3377.5,3378.4,3377.3,3377.9,163
2025-07-25 01:25:00+10:00,2025-07-25 01:25:00,3377.8,3377.9,3377.2,3377.5,134
2025-07-25 01:26:00+10:00,2025-07-25 01:26:00,3377.3,3378.2,3377.3,3378.2,112
2025-07-25 01:27:00+10:00,2025-07-25 01:27:00,3378.2,3378.6,3377.7,3378.4,175
2025-07-25 01:28:00+10:00,2025-07-25 01:28:00,3378.3,3378.9,3377.9,3378.2,158
2025-07-25 01:29:00+10:00,2025-07-25 01:29:00,3377.9,3378.3,3377.4,3378.1,129
