time,open,high,low,close,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Plot
2026-01-13T03:00:00+10:00,4627,4628.3,4625.5,4625.6,1866,48.87328852528817,55.61191954476043,,,,,
2026-01-13T03:05:00+10:00,4626.1,4627.3,4623.1,4623.5,1590,46.27458554729687,54.635381732822374,,,,,
2026-01-13T03:10:00+10:00,4623.6,4626.6,4623.4,4624.8,1203,48.11385446740474,53.62783785824832,,,,,
2026-01-13T03:15:00+10:00,4624.9,4628.1,4624.5,4625.4,1314,48.981978249561536,52.61093146612109,,,,,
2026-01-13T03:20:00+10:00,4625.4,4627.3,4621.3,4626,2246,49.88496824297629,51.39991609921486,,,,,
2026-01-13T03:25:00+10:00,4625.9,4627.4,4624.7,4625.7,810,49.41402964966674,50.26280431889867,,,,,
2026-01-13T03:30:00+10:00,4626,4626.7,4622.6,4622.8,1027,44.992281294380085,49.2131965518621,,,,,
2026-01-13T03:35:00+10:00,4622.8,4625.4,4620,4623.1,1951,45.53524060043304,48.624121831812296,,,,,
2026-01-13T03:40:00+10:00,4623.3,4624.6,4621.2,4622.7,1097,44.898881023355536,47.87163403363125,,,,,
2026-01-13T03:45:00+10:00,4623,4628.5,4622.3,4627.3,2012,53.02852729594503,48.33872909626899,,,,,
2026-01-13T03:50:00+10:00,4627.3,4630.7,4626.5,4627.5,2383,53.3507917133575,48.885559580446746,,,,,
2026-01-13T03:55:00+10:00,4627.5,4630.7,4626.4,4626.9,2226,52.19387092651388,49.08392015107155,,,,,
2026-01-13T04:00:00+10:00,4626.8,4629.2,4625,4625.4,1799,49.31472258129493,48.963611958515955,,,,,
2026-01-13T04:05:00+10:00,4625.5,4627.8,4623.3,4624.9,1552,48.35715657608734,48.80101262096874,,,,,
2026-01-13T04:10:00+10:00,4624.8,4625.8,4618,4618.1,2224,37.649874386212396,47.999340182463335,,,,,
2026-01-13T04:15:00+10:00,4618,4618.4,4611.6,4612.3,4466,31.286600294026996,46.92876980722976,,,,,
2026-01-13T04:20:00+10:00,4612.6,4617.7,4611.5,4614.5,3970,35.724160202042995,46.04379164541821,,,,,
2026-01-13T04:25:00+10:00,4614.5,4615.7,4609.8,4615.3,3183,37.309621603475456,45.2100518849835,,,,,
2026-01-13T04:30:00+10:00,4615.2,4620.6,4612.6,4619.7,2718,45.30120836860905,44.88264046538584,,,,,
2026-01-13T04:35:00+10:00,4619.8,4620.1,4617,4619.9,1379,45.64041960202932,44.613096890554594,,,,,
2026-01-13T04:40:00+10:00,4619.9,4620.5,4615,4615.7,1173,40.02675054052501,44.25841612242209,,,,,
2026-01-13T04:45:00+10:00,4615.9,4619.7,4615.6,4616.4,1449,41.32215318674665,43.95748130715877,,,,,
2026-01-13T04:50:00+10:00,4616.4,4616.8,4613.4,4616.7,1308,41.90134336461715,43.74337147439174,,,,,
2026-01-13T04:55:00+10:00,4616.6,4621.2,4616.6,4620.5,1291,48.79579420052298,43.44103339614731,,,,,
2026-01-13T05:00:00+10:00,4620.6,4621.2,4618.4,4618.5,793,45.72057316366508,42.896017785454994,,,,,
2026-01-13T05:05:00+10:00,4618.5,4622,4618.2,4621.8,866,51.1869381234992,42.824094013811084,,,,,
2026-01-13T05:10:00+10:00,4621.6,4624.4,4621.6,4623.6,1440,53.91329247875284,43.15256329220093,,,,,
2026-01-13T05:15:00+10:00,4623.7,4624.9,4623,4624.1,777,54.67066197797786,43.60352796376454,,,,,
2026-01-13T05:20:00+10:00,4624.1,4624.8,4622.4,4624.6,1070,55.45893632935688,44.875603816846294,,,,,
2026-01-13T05:25:00+10:00,4624.6,4627.3,4623.6,4626.5,1452,58.41811044588646,46.8135688276934,,,,,
2026-01-13T05:30:00+10:00,4626.9,4628.9,4625.8,4626,1563,57.33852373619947,48.357451937276,,,,,
2026-01-13T05:35:00+10:00,4626.1,4627.2,4625.1,4626.3,767,57.84193923628785,49.824046053905455,,,,,
2026-01-13T05:40:00+10:00,4626.4,4626.9,4623.5,4625.8,812,56.64226117017977,50.63412125401765,,,,,
2026-01-13T05:45:00+10:00,4625.8,4626.4,4622.7,4622.9,969,50.145902395205574,50.95594145353024,,,,,
2026-01-13T05:50:00+10:00,4622.8,4623.9,4620.4,4622.4,1274,49.10029131160271,51.60405150860722,,,,,
2026-01-13T05:55:00+10:00,4622.2,4622.3,4618.7,4620.6,1235,45.427934257888545,51.89732158511735,,,,,
2026-01-13T06:00:00+10:00,4620.5,4621.1,4612.5,4613.6,2012,34.592373135977624,51.37525228307168,,,,,
2026-01-13T06:05:00+10:00,4613.6,4615,4608.8,4609.9,2168,30.457090491327065,50.065344875271975,,,,,
2026-01-13T06:10:00+10:00,4610.1,4613.7,4609.6,4612.2,1333,35.61001698930801,49.343162291389326,,,,,
2026-01-13T06:15:00+10:00,4612.3,4613.8,4608.7,4610.6,2021,33.73723425104998,48.09675487192867,,,,,
2026-01-13T06:20:00+10:00,4610.8,4612.3,4608.8,4612,998,36.86598771678442,46.87909024607377,,,,,
2026-01-13T06:25:00+10:00,4611.9,4613.6,4611.2,4612,861,36.86598771678442,45.607327798845674,,,,,
2026-01-13T06:30:00+10:00,4612,4614.5,4610.5,4612,1205,36.86598771678442,44.279260040804786,,,,,
2026-01-13T06:35:00+10:00,4612,4614.5,4610.7,4611.5,1025,36.10553607644752,42.685504728702014,,,,,
2026-01-13T06:40:00+10:00,4611.4,4612.3,4602.3,4602.6,3154,25.87445335714979,40.43807113019846,,,,,
2026-01-13T06:45:00+10:00,4602.6,4604.7,4601,4603.1,2008,27.123843115566572,38.2439214072898,,,,,
2026-01-13T06:50:00+10:00,4602.7,4608.3,4602.4,4607.8,1514,37.74593981312994,36.89418416750052,,,,,
2026-01-13T06:55:00+10:00,4607.8,4608.5,4600.9,4603.3,2346,32.81434025688971,35.65621544333511,,,,,
2026-01-13T07:00:00+10:00,4603.3,4605.5,4600.3,4601.9,1588,31.438161323957203,34.39463472993186,,,,,
2026-01-13T07:05:00+10:00,4601.8,4606.7,4601.7,4605.6,940,38.74923434925763,33.91758473645822,,,,,
2026-01-13T07:10:00+10:00,4605.6,4605.8,4601.6,4602.5,775,35.34820282581698,33.97157257144675,,,,,
2026-01-13T07:15:00+10:00,4602.6,4603.8,4600,4602.7,959,35.74007168593997,34.34892837106195,,,,,
2026-01-13T07:20:00+10:00,4602.6,4603.9,4602.2,4603,478,36.36315302945142,34.40272380250077,,,,,
2026-01-13T07:25:00+10:00,4603.2,4603.7,4602.6,4603.5,339,37.45171547382091,34.66804388984155,,,,,
2026-01-13T07:30:00+10:00,4603.6,4604.9,4603.4,4603.8,374,38.13550446300657,34.75872365742885,,,,,
2026-01-13T07:35:00+10:00,4603.8,4603.9,4601.9,4602.8,488,36.695439058588796,34.74654161041487,,,,,
2026-01-13T07:40:00+10:00,4602.8,4602.8,4599.3,4599.8,883,32.705391994492246,34.44935620167972,,,,,
2026-01-13T07:45:00+10:00,4600,4603.5,4598.8,4603.3,885,40.79382524291339,34.78423399928443,,,,,
2026-01-13T07:50:00+10:00,4603.3,4604.1,4601,4602.1,541,39.06034805070797,35.72608362025287,,,,,
2026-01-13T07:55:00+10:00,4602.3,4608.5,4601.8,4608.2,923,50.5610900280776,37.400172685432224,,,,,
2026-01-13T09:00:00+10:00,4610.5,4616.8,4605.3,4605.3,1985,46.10618990707273,37.99733340642814,,,,,
2026-01-13T09:05:00+10:00,4605.4,4606.5,4600.2,4602.9,1227,42.74921844114,38.706967562446025,,,,,
2026-01-13T09:10:00+10:00,4602.9,4602.9,4586.3,4586.8,4096,28.01386040009909,38.462374639313296,,,,,
2026-01-13T09:15:00+10:00,4586.8,4596.6,4586.6,4592.4,2044,36.24556453389003,38.283541081072755,,,,,
2026-01-13T09:20:00+10:00,4592.2,4597,4590.9,4596.6,1447,41.63609104509991,38.73267595387868,,,,,
2026-01-13T09:25:00+10:00,4596.7,4597.3,4592.8,4593.1,1059,38.699587339637226,38.94406992914277,,,,,
2026-01-13T09:30:00+10:00,4593.2,4599.1,4592.5,4598.9,1182,45.552611885871826,39.60045984745851,,,,,
2026-01-13T09:35:00+10:00,4598.9,4599.2,4594.4,4596.1,1215,43.05047231646127,40.00037105050425,,,,,
2026-01-13T09:40:00+10:00,4596.1,4598.7,4594.6,4594.9,779,41.98605670989616,40.27541049671065,,,,,
2026-01-13T09:45:00+10:00,4595.2,4598.9,4595,4598.6,751,46.38758825524849,40.96770686790063,,,,,
2026-01-13T09:50:00+10:00,4598.3,4603.7,4597.3,4599.6,1677,47.54592184663165,42.02774471448201,,,,,
2026-01-13T09:55:00+10:00,4599.6,4607.7,4599.4,4607.4,2485,55.603371233368605,43.085569428085954,,,,,
2026-01-13T10:00:00+10:00,4607.4,4607.5,4601.9,4603,1700,50.85749858581408,43.928223037736394,,,,,
2026-01-13T10:05:00+10:00,4603.1,4604.6,4600.7,4601,1425,48.81784883273353,43.80370580949752,,,,,
2026-01-13T10:10:00+10:00,4601,4603.1,4600.3,4601.1,827,48.92813904488499,44.00527360505555,,,,,
2026-01-13T10:15:00+10:00,4601.1,4604.5,4600.2,4603,1001,51.084888842931626,44.60067863375495,,,,,
2026-01-13T10:20:00+10:00,4603,4603.8,4599.1,4600.9,1024,48.63998441357738,46.073973206146256,,,,,
2026-01-13T10:25:00+10:00,4600.8,4601,4596.5,4596.6,1025,43.99671841502139,46.627627054798495,,,,,
2026-01-13T10:30:00+10:00,4596.5,4599.4,4595.5,4596.3,949,43.68340133831426,46.7738635043138,,,,,
2026-01-13T10:35:00+10:00,4596.5,4597.3,4593.3,4593.8,1192,41.05931046961396,46.942415156455,,,,,
2026-01-13T10:40:00+10:00,4593.8,4595.4,4593.5,4595,707,42.83441128891063,46.748257970957766,,,,,
2026-01-13T10:45:00+10:00,4594.8,4599.6,4594.8,4597.6,1413,46.58781227883257,47.00092511112715,,,,,
2026-01-13T10:50:00+10:00,4597.7,4600,4596.5,4598.7,943,48.13924566784779,47.44043860812369,,,,,
2026-01-13T10:55:00+10:00,4598.8,4601,4595.5,4595.8,1147,44.47177049124354,47.303594482123344,,,,,
2026-01-13T11:00:00+10:00,4596.1,4598,4590,4591.8,3975,39.95072156648526,46.7610801763986,,,,,
2026-01-13T11:05:00+10:00,4591.8,4602.3,4591.5,4597.4,2541,47.931457278339714,46.213086322467966,,,,,
2026-01-13T11:10:00+10:00,4597.1,4604.6,4596.9,4601,2100,52.318614139281785,46.31745171914423,,,,,
2026-01-13T11:15:00+10:00,4601,4604.4,4593.6,4595.8,1976,46.25598256953892,46.13446127177319,,,,,
2026-01-13T11:20:00+10:00,4595.9,4598.4,4593.9,4595.9,1004,46.38465201048798,45.95278362645911,,,,,
2026-01-13T11:25:00+10:00,4596,4597.6,4590.7,4590.9,1632,41.08785376800128,45.238709692535515,,,,,
2026-01-13T11:30:00+10:00,4590.9,4591.8,4584,4586.2,3673,36.83032829513682,44.39516282693262,,,,,
2026-01-13T11:35:00+10:00,4586.3,4593.7,4585.6,4593.5,2173,46.16168778413601,44.5498034961551,,,,,
2026-01-13T11:40:00+10:00,4593.5,4595.8,4590.7,4591.9,1935,44.60638435641258,44.61573085459069,,,,,
2026-01-13T11:45:00+10:00,4591.7,4594.8,4589.5,4590.4,1771,43.13894902953777,44.76427646601382,,,,,
2026-01-13T11:50:00+10:00,4590.1,4592.1,4588,4588.8,966,41.568096232784306,44.673825390576226,,,,,
2026-01-13T11:55:00+10:00,4588.1,4591,4586,4586.5,1215,39.34988967456514,44.15683091884284,,,,,
2026-01-13T12:00:00+10:00,4586.2,4595,4585,4593.6,1933,48.48816193522924,44.18175350937009,,,,,
2026-01-13T12:05:00+10:00,4593.4,4599.4,4593.2,4596.8,1789,51.99861054373758,44.7193849416911,,,,,
2026-01-13T12:10:00+10:00,4596.7,4597.8,4593.1,4595.1,1473,50.047328279018984,45.440571135443506,,,,,
2026-01-13T12:15:00+10:00,4595.1,4595.7,4592.4,4593.7,968,48.43536647800839,45.47656464970555,,,,,
2026-01-13T12:20:00+10:00,4593.7,4595.6,4592.5,4595.5,653,50.63680354587791,45.35643532160528,,,,,
2026-01-13T12:25:00+10:00,4595.4,4596.1,4591.8,4592.1,653,46.59063418840598,45.38033900866721,,,,,
2026-01-13T12:30:00+10:00,4592.1,4598,4590.2,4595.2,1688,50.47624086423242,45.67259535536324,,,,,
2026-01-13T12:35:00+10:00,4595,4597.2,4594,4596.7,752,52.2851198014597,46.472400072038845,,,,,
2026-01-13T12:40:00+10:00,4596.8,4598.6,4595.2,4597.6,1636,53.385277484943394,47.65489644273931,,,,,
2026-01-13T12:45:00+10:00,4597.6,4602.7,4597.5,4600.8,2357,57.166856656946635,48.440979933654354,,,,,
2026-01-13T12:50:00+10:00,4600.7,4604,4600.7,4602.2,1667,58.74375092690309,49.45079183154653,,,,,
2026-01-13T12:55:00+10:00,4602.3,4603.8,4601.1,4603.1,1054,59.76912254103435,50.638661368082,,,,,
2026-01-13T13:00:00+10:00,4603,4605.6,4601.7,4604.6,1642,61.48715204677068,52.06145106908102,,,,,
2026-01-13T13:05:00+10:00,4604.6,4606,4603.7,4604.5,1087,61.299211957398995,53.629259803569155,,,,,
2026-01-13T13:10:00+10:00,4604.5,4608.8,4604.5,4607.2,1468,64.45803256939112,54.76996484886644,,,,,
2026-01-13T13:15:00+10:00,4607.2,4607.2,4605.1,4605.8,940,61.64823670533883,55.45922386040939,,,,,
2026-01-13T13:20:00+10:00,4605.9,4607.9,4604.7,4604.8,915,59.64813874230016,56.144996036358044,,,,,
2026-01-13T13:25:00+10:00,4604.7,4605.9,4603.4,4604.5,1067,59.02940337656522,56.90171295768353,,,,,
2026-01-13T13:30:00+10:00,4604.7,4605.3,4603.5,4604.1,532,58.163082306392944,57.43930429772032,,,,,
2026-01-13T13:35:00+10:00,4604.1,4607.4,4604,4606.7,650,62.060688597961715,58.544308184117156,,,,,
2026-01-13T13:40:00+10:00,4606.7,4606.7,4602.4,4602.9,841,54.124258768907595,58.80488089159395,,,,,
2026-01-13T13:45:00+10:00,4602.8,4604.2,4601.5,4602.3,803,52.97237055074905,58.853970230828914,,,,,
2026-01-13T13:50:00+10:00,4602.3,4602.8,4601.4,4602.5,528,53.32892805322045,58.84994527142014,,,,,
2026-01-13T13:55:00+10:00,4602.7,4604.2,4602,4603,680,54.26255438011467,58.642495108789284,,,,,
2026-01-13T14:00:00+10:00,4603.2,4605.5,4603.1,4604.1,728,56.332190908459,58.47024082175756,,,,,
2026-01-13T14:05:00+10:00,4604.1,4605.8,4603.9,4604.9,525,57.82684352668704,58.331506606447036,,,,,
2026-01-13T14:10:00+10:00,4604.9,4607.2,4604.7,4606.8,518,61.22166053757778,58.31254292721898,,,,,
2026-01-13T14:15:00+10:00,4606.8,4608.3,4606.3,4608,674,63.234605151364484,58.4507852982165,,,,,
2026-01-13T14:20:00+10:00,4608.1,4608.8,4606.5,4606.7,929,59.62376076322904,58.10548016920493,,,,,
2026-01-13T14:25:00+10:00,4606.8,4607.3,4605.4,4606.3,580,58.51654074667969,57.88178760072928,,,,,
2026-01-13T14:30:00+10:00,4606.4,4607,4604.5,4604.7,549,54.18226633198452,57.49136814284959,,,,,
2026-01-13T14:35:00+10:00,4604.7,4605.3,4603.6,4604.7,717,54.18226633198452,57.145144068236675,,,,,
2026-01-13T14:40:00+10:00,4604.6,4608.7,4604.5,4607.8,907,60.71991085137035,57.327774678592206,,,,,
2026-01-13T14:45:00+10:00,4607.8,4608.3,4606.4,4607.6,827,60.12385425636525,57.18942936847817,,,,,
2026-01-13T14:50:00+10:00,4607.4,4607.4,4605.2,4606.5,504,56.82011435521471,57.38199048178582,,,,,
2026-01-13T14:55:00+10:00,4606.5,4607.5,4605.5,4605.7,384,54.47565099810635,57.48936765659706,,,,,
2026-01-13T15:00:00+10:00,4605.6,4607.7,4605.4,4606.3,438,55.94387915132948,57.676149877890566,,,,,
2026-01-13T15:05:00+10:00,4606.2,4606.2,4600.4,4603,1554,46.97108389266954,57.15533055735877,,,,,
2026-01-13T15:10:00+10:00,4603,4604.2,4600.7,4603.3,836,47.79089431137832,56.54523794328158,,,,,
2026-01-13T15:15:00+10:00,4603.4,4605.3,4603.2,4603.9,411,49.47332087619999,55.948557753961076,,,,,
2026-01-13T15:20:00+10:00,4603.7,4607,4603.7,4606.9,549,56.944266024053746,55.64302957442364,,,,,
2026-01-13T15:25:00+10:00,4606.9,4610.5,4606.9,4610.1,1283,63.195541433934814,55.64023930889296,,,,,
2026-01-13T15:30:00+10:00,4610.3,4611.3,4593.9,4599.3,4236,41.36616413952193,54.33612526434245,,,,,
2026-01-13T15:35:00+10:00,4599.3,4600.2,4594.5,4599,1822,40.943088816976136,53.080878697935056,,,,,
2026-01-13T15:40:00+10:00,4599.1,4603.3,4597.6,4602.7,1415,48.00610138501537,52.63972405886583,,,,,
2026-01-13T15:45:00+10:00,4602.7,4604.8,4600.8,4601.6,780,46.235697678086716,52.07211201215883,,,,,
2026-01-13T15:50:00+10:00,4601.5,4603.9,4599.7,4602.1,931,47.18906816901008,51.1056232491331,,,,,
2026-01-13T15:55:00+10:00,4602.1,4603.1,4600.7,4601,579,45.28648492466985,50.04581115401201,,,,,
2026-01-13T16:00:00+10:00,4600.7,4600.7,4597.9,4599.9,1058,43.401983263188264,49.08737321886726,,,,,
2026-01-13T16:05:00+10:00,4599.9,4601,4596.3,4597.3,1059,39.245005922758764,47.99946999919958,,,,,
2026-01-13T16:10:00+10:00,4597.1,4599.9,4596.2,4598.9,1002,42.87122714664497,47.06570914172211,,,,,
2026-01-13T16:15:00+10:00,4598.9,4599.1,4595.8,4597.5,810,40.58843009626906,46.60980529912208,,,,,
2026-01-13T16:20:00+10:00,4597.3,4599.6,4593.5,4595.5,1146,37.51519856350254,45.87582703141667,,,,,
2026-01-13T16:25:00+10:00,4595.4,4595.9,4591.4,4593.6,1249,34.818044862347364,44.829021601855764,,,,,
2026-01-13T16:30:00+10:00,4593.7,4595.3,4588.2,4593,1731,33.987057637149306,43.189221002791164,,,,,
2026-01-13T16:35:00+10:00,4592.9,4593.6,4586,4587.3,1821,27.316979367160982,40.62646656945018,,,,,
2026-01-13T16:40:00+10:00,4587.3,4587.3,4582.1,4585.3,2871,25.431065952532734,39.48824527037952,,,,,
2026-01-13T16:45:00+10:00,4585.2,4589.6,4584.3,4589,1390,34.447498826859004,39.02427455679972,,,,,
2026-01-13T16:50:00+10:00,4589.1,4592.7,4588.9,4589.7,1327,36.02357706391981,38.16837996243576,,,,,
2026-01-13T16:55:00+10:00,4589.6,4590.9,4587.8,4590.7,883,38.30560450178083,37.601944735556756,,,,,
2026-01-13T17:00:00+10:00,4590.7,4592.3,4587.9,4590.5,1310,38.01355659926497,36.946551052003535,,,,,
2026-01-13T17:05:00+10:00,4590.5,4594.2,4590.4,4593.3,1115,44.404224939130444,36.883532481607865,,,,,
2026-01-13T17:10:00+10:00,4593.2,4594.2,4592.2,4593.3,510,44.404224939130444,36.955121172746594,,,,,
2026-01-13T17:15:00+10:00,4593.3,4593.3,4589,4589.3,928,37.92597573503228,36.86090473076613,,,,,
2026-01-13T17:20:00+10:00,4589.3,4590.7,4587,4589.2,1249,37.77758995066077,36.49707350248154,,,,,
2026-01-13T17:25:00+10:00,4589.3,4593.3,4589,4591.8,963,43.921055103239155,36.73511814583655,,,,,
2026-01-13T17:30:00+10:00,4592,4595.2,4591.9,4593.6,1335,47.766111950813766,37.46732624493021,,,,,
2026-01-13T17:35:00+10:00,4593.8,4594.5,4591.7,4593.3,582,47.18542213578604,38.35071033589012,,,,,
2026-01-13T17:40:00+10:00,4593.4,4593.7,4587.9,4588.5,1296,39.013193873511426,38.709720067058846,,,,,
2026-01-13T17:45:00+10:00,4588.7,4589.2,4586.4,4587.6,692,37.694932375934314,39.45100242482836,,,,,
2026-01-13T17:50:00+10:00,4587.5,4589.1,4585.7,4585.8,1023,35.137656762740576,40.144330339843215,,,,,
2026-01-13T17:55:00+10:00,4586,4590.9,4585.6,4589.3,983,43.20588422710045,40.769929297003316,,,,,
2026-01-13T18:00:00+10:00,4588.9,4594.1,4587.8,4593.5,1543,51.07119735418497,41.84475931773654,,,,,
2026-01-13T18:05:00+10:00,4593.4,4596.7,4593.4,4596,1221,55.06066306388206,43.041549215029484,,,,,
2026-01-13T18:10:00+10:00,4595.9,4600.3,4595.5,4596.7,1619,56.139040982453395,44.33622667097152,,,,,
2026-01-13T18:15:00+10:00,4596.5,4596.7,4593.5,4596.2,1028,55.12156880283321,45.101751232664576,,,,,
2026-01-13T18:20:00+10:00,4595.9,4598.6,4595.3,4598.1,917,58.22034813545934,46.08861717525949,,,,,
