ts_utc,ts_local,open,high,low,close,volume
2026-01-01 00:15:00+10:00,2026-01-01 00:15:00,4353.0,4356.0,4352.7,4355.8,1089
2026-01-01 00:16:00+10:00,2026-01-01 00:16:00,4356.0,4357.9,4355.8,4357.5,797
2026-01-01 00:17:00+10:00,2026-01-01 00:17:00,4357.5,4357.5,4353.9,4355.2,614
2026-01-01 00:18:00+10:00,2026-01-01 00:18:00,4354.8,4355.7,4353.3,4353.6,363
2026-01-01 00:19:00+10:00,2026-01-01 00:19:00,4353.9,4357.4,4353.2,4357.0,382
2026-01-01 00:20:00+10:00,2026-01-01 00:20:00,4356.6,4356.6,4352.3,4353.4,408
2026-01-01 00:21:00+10:00,2026-01-01 00:21:00,4353.2,4354.3,4349.6,4354.2,762
2026-01-01 00:22:00+10:00,2026-01-01 00:22:00,4354.2,4354.4,4351.9,4351.9,214
2026-01-01 00:23:00+10:00,2026-01-01 00:23:00,4351.9,4352.9,4351.3,4351.3,329
2026-01-01 00:24:00+10:00,2026-01-01 00:24:00,4351.1,4353.3,4350.1,4350.7,331
2026-01-01 00:25:00+10:00,2026-01-01 00:25:00,4350.7,4350.7,4349.1,4350.0,288
2026-01-01 00:26:00+10:00,2026-01-01 00:26:00,4349.9,4350.2,4347.5,4348.2,446
2026-01-01 00:27:00+10:00,2026-01-01 00:27:00,4348.1,4349.0,4346.1,4349.0,426
2026-01-01 00:28:00+10:00,2026-01-01 00:28:00,4349.0,4349.2,4346.2,4349.0,374
2026-01-01 00:29:00+10:00,2026-01-01 00:29:00,4349.1,4351.2,4349.0,4350.5,490
2026-01-01 00:30:00+10:00,2026-01-01 00:30:00,4350.6,4356.6,4346.2,4356.0,1523
2026-01-01 00:31:00+10:00,2026-01-01 00:31:00,4355.9,4357.9,4353.8,4357.8,823
2026-01-01 00:32:00+10:00,2026-01-01 00:32:00,4357.6,4360.2,4355.8,4359.9,937
2026-01-01 00:33:00+10:00,2026-01-01 00:33:00,4360.1,4360.9,4358.0,4360.7,669
2026-01-01 00:34:00+10:00,2026-01-01 00:34:00,4360.5,4362.2,4359.7,4360.6,691
2026-01-01 00:35:00+10:00,2026-01-01 00:35:00,4360.8,4363.2,4355.1,4357.9,1042
2026-01-01 00:36:00+10:00,2026-01-01 00:36:00,4358.0,4360.7,4356.4,4356.6,602
2026-01-01 00:37:00+10:00,2026-01-01 00:37:00,4356.5,4359.4,4356.1,4358.8,405
2026-01-01 00:38:00+10:00,2026-01-01 00:38:00,4358.4,4358.4,4353.7,4356.2,632
2026-01-01 00:39:00+10:00,2026-01-01 00:39:00,4356.0,4356.0,4350.2,4350.8,799
2026-01-01 00:40:00+10:00,2026-01-01 00:40:00,4351.0,4352.2,4348.2,4351.4,964
2026-01-01 00:41:00+10:00,2026-01-01 00:41:00,4351.2,4351.7,4346.5,4351.2,764
2026-01-01 00:42:00+10:00,2026-01-01 00:42:00,4351.3,4353.2,4350.5,4352.9,640
2026-01-01 00:43:00+10:00,2026-01-01 00:43:00,4352.6,4354.8,4352.1,4354.1,495
2026-01-01 00:44:00+10:00,2026-01-01 00:44:00,4354.0,4358.5,4354.0,4358.3,798
2026-01-01 00:45:00+10:00,2026-01-01 00:45:00,4358.4,4358.9,4356.3,4356.8,527
2026-01-01 00:46:00+10:00,2026-01-01 00:46:00,4356.9,4362.5,4356.9,4361.5,1026
2026-01-01 00:47:00+10:00,2026-01-01 00:47:00,4361.7,4364.5,4361.3,4361.8,1021
2026-01-01 00:48:00+10:00,2026-01-01 00:48:00,4361.9,4362.2,4358.0,4358.7,718
2026-01-01 00:49:00+10:00,2026-01-01 00:49:00,4358.5,4360.4,4358.1,4360.3,352
2026-01-01 00:50:00+10:00,2026-01-01 00:50:00,4360.5,4361.8,4358.5,4359.7,413
2026-01-01 00:51:00+10:00,2026-01-01 00:51:00,4359.8,4361.7,4358.2,4360.1,514
2026-01-01 00:52:00+10:00,2026-01-01 00:52:00,4360.2,4361.4,4357.1,4361.3,463
2026-01-01 00:53:00+10:00,2026-01-01 00:53:00,4361.4,4362.2,4358.9,4360.4,460
2026-01-01 00:54:00+10:00,2026-01-01 00:54:00,4360.2,4360.8,4358.8,4360.7,287
2026-01-01 00:55:00+10:00,2026-01-01 00:55:00,4360.8,4365.4,4360.2,4365.4,841
2026-01-01 00:56:00+10:00,2026-01-01 00:56:00,4365.4,4367.6,4365.2,4366.5,927
2026-01-01 00:57:00+10:00,2026-01-01 00:57:00,4366.5,4367.8,4363.4,4363.8,557
2026-01-01 00:58:00+10:00,2026-01-01 00:58:00,4363.7,4364.9,4362.7,4363.3,468
2026-01-01 00:59:00+10:00,2026-01-01 00:59:00,4363.3,4364.3,4360.0,4360.2,551
2026-01-01 01:00:00+10:00,2026-01-01 01:00:00,4360.2,4360.5,4356.8,4357.8,909
2026-01-01 01:01:00+10:00,2026-01-01 01:01:00,4357.8,4357.8,4354.9,4356.4,623
2026-01-01 01:02:00+10:00,2026-01-01 01:02:00,4356.6,4358.4,4353.7,4355.7,715
2026-01-01 01:03:00+10:00,2026-01-01 01:03:00,4355.5,4355.7,4352.2,4353.3,623
2026-01-01 01:04:00+10:00,2026-01-01 01:04:00,4353.3,4354.0,4350.6,4351.0,597
2026-01-01 01:05:00+10:00,2026-01-01 01:05:00,4351.1,4352.7,4351.0,4351.3,397
2026-01-01 01:06:00+10:00,2026-01-01 01:06:00,4351.0,4353.9,4350.4,4351.9,427
2026-01-01 01:07:00+10:00,2026-01-01 01:07:00,4351.7,4354.2,4350.0,4350.7,635
2026-01-01 01:08:00+10:00,2026-01-01 01:08:00,4350.4,4351.8,4348.2,4349.5,803
2026-01-01 01:09:00+10:00,2026-01-01 01:09:00,4349.4,4349.8,4346.2,4346.3,726
2026-01-01 01:10:00+10:00,2026-01-01 01:10:00,4346.3,4349.4,4343.1,4348.4,1047
2026-01-01 01:11:00+10:00,2026-01-01 01:11:00,4348.4,4349.0,4345.8,4345.8,444
2026-01-01 01:12:00+10:00,2026-01-01 01:12:00,4345.8,4348.9,4344.2,4347.9,528
2026-01-01 01:13:00+10:00,2026-01-01 01:13:00,4348.0,4349.3,4347.6,4348.1,403
2026-01-01 01:14:00+10:00,2026-01-01 01:14:00,4348.3,4348.3,4345.0,4345.6,473
2026-01-01 01:15:00+10:00,2026-01-01 01:15:00,4345.5,4347.8,4345.0,4346.6,551
2026-01-01 01:16:00+10:00,2026-01-01 01:16:00,4346.6,4346.6,4344.3,4346.1,429
2026-01-01 01:17:00+10:00,2026-01-01 01:17:00,4346.1,4347.1,4344.1,4346.3,426
2026-01-01 01:18:00+10:00,2026-01-01 01:18:00,4346.2,4348.3,4345.0,4347.8,401
2026-01-01 01:19:00+10:00,2026-01-01 01:19:00,4347.6,4349.6,4346.4,4347.3,492
2026-01-01 01:20:00+10:00,2026-01-01 01:20:00,4347.2,4350.3,4346.4,4348.8,453
2026-01-01 01:21:00+10:00,2026-01-01 01:21:00,4349.0,4349.3,4341.4,4342.1,898
2026-01-01 01:22:00+10:00,2026-01-01 01:22:00,4342.3,4345.2,4340.5,4345.0,865
2026-01-01 01:23:00+10:00,2026-01-01 01:23:00,4345.0,4345.8,4343.5,4345.2,355
2026-01-01 01:24:00+10:00,2026-01-01 01:24:00,4345.4,4348.0,4345.3,4347.1,478
2026-01-01 01:25:00+10:00,2026-01-01 01:25:00,4347.1,4348.4,4344.7,4348.4,417
2026-01-01 01:26:00+10:00,2026-01-01 01:26:00,4348.4,4349.5,4346.8,4349.3,436
2026-01-01 01:27:00+10:00,2026-01-01 01:27:00,4349.3,4350.5,4348.0,4349.8,481
2026-01-01 01:28:00+10:00,2026-01-01 01:28:00,4349.6,4352.7,4349.6,4350.7,755
2026-01-01 01:29:00+10:00,2026-01-01 01:29:00,4350.6,4351.6,4350.0,4351.1,299
