date_local,orb,direction,entry_ts,entry_price,stop_price,target_price,stop_ticks,orb_range_ticks,outcome,r_multiple,entry_delay_bars,mae_r,mfe_r,close_confirmations,rr,sl_mode,buffer_ticks
2024-07-05,1800,UP,2024-07-05 18:10:00,2375.5,2373.75,2379.7000000000007,17.5,21.000000000003638,LOSS,-0.8333333333331889,1,1.0285714285715326,0.4571428571429611,1,2.0,half,0.0
2024-07-08,1800,DOWN,2024-07-08 18:15:00,2384.9,2386.0,2382.100000000001,10.99999999999909,13.999999999996362,LOSS,-0.7857142857144249,2,1.0909090909090158,0.636363636363937,1,2.0,half,0.0
2024-07-09,1800,UP,2024-07-09 18:10:00,2367.5,2365.95,2369.7,15.500000000001819,10.99999999999909,LOSS,-1.409090909091191,1,1.1612903225806261,0.9032258064515656,1,2.0,half,0.0
2024-07-10,1800,UP,2024-07-10 18:10:00,2379.7,2378.8500000000004,2381.5,8.499999999994543,9.00000000000091,LOSS,-0.9444444444437426,1,1.1764705882360493,0.11764705882403294,1,2.0,half,0.0
2024-07-11,1800,UP,2024-07-11 18:10:00,2388.6,2385.65,2391.9999999999995,29.49999999999818,16.99999999999818,LOSS,-1.7352941176471375,1,1.1525423728814579,0.03389830508471702,1,2.0,half,0.0
2024-07-12,1800,UP,2024-07-12 18:15:00,2411.0,2409.85,2414.3999999999996,11.50000000000091,16.99999999999818,LOSS,-0.67647058823542,2,2.0869565217390447,2.347826086956178,1,2.0,half,0.0
2024-07-15,1800,UP,2024-07-15 18:20:00,2413.6,2412.45,2415.4,11.50000000000091,9.00000000000091,WIN,2.0,3,0.7826086956521912,2.0,1,2.0,half,0.0
2024-07-16,1800,DOWN,2024-07-16 18:10:00,2439.8,2441.05,2435.2000000000007,12.5,22.99999999999727,LOSS,-0.5434782608696297,1,1.6,0.16000000000021827,1,2.0,half,0.0
2024-07-17,1800,UP,2024-07-17 18:10:00,2481.7,2479.45,2484.7,22.5,15.0,LOSS,-1.5,1,1.3333333333333333,0.8000000000000809,1,2.0,half,0.0
2024-07-18,1800,UP,2024-07-18 18:15:00,2476.7,2475.8,2479.1000000000004,8.999999999996362,12.000000000002728,LOSS,-0.7499999999995263,2,2.11111111111156,0.0,1,2.0,half,0.0
2024-07-19,1800,UP,2024-07-19 18:10:00,2422.3,2419.45,2426.1000000000004,28.500000000003638,19.00000000000091,LOSS,-1.5000000000001197,1,1.122807017543812,0.07017543859641845,1,2.0,half,0.0
2024-07-22,1800,DOWN,2024-07-22 18:10:00,2402.6,2404.8500000000004,2398.4,22.500000000004547,20.99999999999909,LOSS,-1.0714285714288343,1,1.333333333333064,0.0,1,2.0,half,0.0
2024-07-23,1800,UP,2024-07-23 18:15:00,2399.5,2398.3,2403.9000000000005,11.999999999998181,22.00000000000273,WIN,2.0,2,0.25000000000018946,4.6666666666672985,1,2.0,half,0.0
2024-07-24,1800,DOWN,2024-07-24 18:10:00,2413.5,2415.6,2411.1000000000004,20.99999999999909,11.999999999998181,WIN,2.0,1,0.809523809523758,1.380952380952484,1,2.0,half,0.0
2024-07-25,1800,DOWN,2024-07-25 18:15:00,2372.8,2374.2,2369.2000000000007,13.999999999996362,17.99999999999727,LOSS,-0.7777777777776935,2,1.7142857142858998,0.0,1,2.0,half,0.0
2024-07-26,1800,DOWN,2024-07-26 18:10:00,2369.3,2371.3999999999996,2364.1000000000004,20.999999999994543,25.99999999999909,LOSS,-0.8076923076921261,1,1.0952380952382499,0.7619047619051331,1,2.0,half,0.0
2024-07-29,1800,DOWN,2024-07-29 18:10:00,2388.7,2390.25,2384.499999999999,15.500000000001819,21.000000000003638,LOSS,-0.7380952380951968,1,2.0,2.12903225806409,1,2.0,half,0.0
2024-07-30,1800,DOWN,2024-07-30 18:10:00,2434.7,2435.5,2432.3,8.000000000001819,11.999999999998181,LOSS,-0.6666666666669193,1,1.2499999999997158,1.6249999999992895,1,2.0,half,0.0
2024-07-31,1800,DOWN,2024-07-31 18:30:00,2461.6,2462.3,2459.1999999999994,7.0000000000027285,12.000000000002728,LOSS,-0.5833333333334281,5,1.4285714285708717,1.5714285714278289,1,2.0,half,0.0
2024-08-01,1800,DOWN,2024-08-01 18:20:00,2483.4,2484.8,2479.8000000000006,14.00000000000091,17.99999999999727,WIN,2.0,3,0.8571428571426716,2.642857142857166,1,2.0,half,0.0
2024-08-02,1800,UP,2024-08-02 18:10:00,2506.9,2505.85,2509.5000000000005,10.500000000001819,13.000000000001819,LOSS,-0.8076923076923346,1,1.0476190476187794,2.4761904761899607,1,2.0,half,0.0
2024-08-05,1800,DOWN,2024-08-05 18:30:00,2466.0,2472.0,2456.0,60.0,50.0,WIN,2.0,5,0.6500000000000151,1.7333333333333485,1,2.0,half,0.0
2024-08-06,1800,UP,2024-08-06 18:10:00,2454.2,2449.95,2458.3999999999996,42.5,20.99999999999909,LOSS,-2.0238095238096117,1,1.270588235294032,0.02352941176479148,1,2.0,half,0.0
2024-08-07,1800,UP,2024-08-07 18:10:00,2431.3,2429.4,2437.7,19.00000000000091,31.99999999999818,WIN,2.0,1,0.36842105263170494,3.4736842105261014,1,2.0,half,0.0
2024-08-08,1800,DOWN,2024-08-08 18:15:00,2434.8,2436.2,2432.0,13.999999999996362,14.00000000000091,WIN,2.0,2,0.14285714285705006,2.2857142857150747,1,2.0,half,0.0
2024-08-09,1800,UP,2024-08-09 20:30:00,2466.3,2463.3500000000004,2472.1000000000004,29.49999999999818,29.00000000000091,WIN,2.0,29,0.033898305084871176,2.0338983050848713,1,2.0,half,0.0
2024-08-12,1800,DOWN,2024-08-12 18:20:00,2480.4,2481.25,2478.1999999999994,8.49999999999909,11.000000000003638,LOSS,-0.7727272727269345,3,1.41176470588229,1.76470588235313,1,2.0,half,0.0
2024-08-13,1800,DOWN,2024-08-13 18:15:00,2500.9,2502.55,2495.9,16.50000000000091,25.0,LOSS,-0.6600000000000363,2,1.1515151515151432,1.6969696969697137,1,2.0,half,0.0
2024-08-14,1800,DOWN,2024-08-14 18:10:00,2507.9,2510.45,2504.4999999999995,25.49999999999727,17.00000000000273,LOSS,-1.4999999999995988,1,1.5294117647060816,0.039215686274478335,1,2.0,half,0.0
2024-08-15,1800,DOWN,2024-08-15 18:15:00,2491.9,2493.35,2490.5000000000005,14.499999999998181,6.999999999998181,LOSS,-2.07142857142885,2,1.3793103448277593,0.20689655172428933,1,2.0,half,0.0
2024-08-16,1800,DOWN,2024-08-16 18:10:00,2497.7,2500.05,2494.2999999999993,23.500000000003638,17.00000000000273,LOSS,-1.3823529411764628,1,1.659574468084888,0.46808510638286754,1,2.0,half,0.0
2024-08-19,1800,UP,2024-08-19 18:10:00,2543.3,2541.65,2546.7,16.50000000000091,16.99999999999818,LOSS,-0.970588235294275,1,1.3939393939394273,1.454545454545154,1,2.0,half,0.0
2024-08-20,1800,UP,2024-08-20 18:35:00,2558.1,2554.8,2566.5000000000005,32.99999999999727,42.00000000000273,WIN,2.0,6,0.42424242424248687,2.575757575757789,1,2.0,half,0.0
2024-08-21,1800,DOWN,2024-08-21 18:55:00,2545.4,2547.8,2539.8000000000006,24.00000000000091,27.99999999999727,LOSS,-0.8571428571429731,10,1.0,1.1666666666666983,1,2.0,half,0.0
2024-08-22,1800,DOWN,2024-08-22 18:10:00,2540.7,2542.25,2534.9000000000005,15.500000000001819,28.999999999996362,LOSS,-0.5344827586208194,1,1.6774193548387475,2.2580645161287674,1,2.0,half,0.0
2024-08-23,1800,UP,2024-08-23 18:10:00,2531.1,2528.9,2532.7000000000003,21.99999999999818,8.000000000001819,WIN,2.0,1,0.36363636363626967,0.8181818181819686,1,2.0,half,0.0
2024-08-26,1800,UP,2024-08-26 18:40:00,2561.0,2558.5,2569.7999999999993,25.0,43.99999999999636,LOSS,-0.5681818181818652,7,1.0,0.2,1,2.0,half,0.0
2024-08-27,1800,UP,2024-08-27 18:15:00,2547.0,2541.65,2559.6000000000004,53.49999999999909,63.00000000000182,NO_TRADE,0.0,2,0.9532710280373824,0.48598130841120624,1,2.0,half,0.0
2024-08-28,1800,DOWN,2024-08-28 18:40:00,2540.9,2543.1499999999996,2534.7000000000003,22.499999999995453,30.99999999999909,LOSS,-0.7258064516127778,7,1.1111111111113356,0.0,1,2.0,half,0.0
2024-08-29,1800,UP,2024-08-29 19:45:00,2552.6,2550.5,2560.6,20.99999999999909,40.0,LOSS,-0.5249999999999773,20,1.0476190476190064,2.380952380952484,1,2.0,half,0.0
2024-08-30,1800,UP,2024-08-30 18:10:00,2556.9,2553.1,2560.9,38.00000000000182,20.0,LOSS,-1.900000000000091,1,1.0789473684209772,0.8421052631578065,1,2.0,half,0.0
2024-09-02,1800,UP,2024-09-02 18:35:00,2534.6,2531.7,2541.0000000000005,29.00000000000091,32.00000000000273,LOSS,-0.9062499999999512,6,1.1379310344826288,1.6551724137931143,1,2.0,half,0.0
2024-09-03,1800,UP,2024-09-03 18:15:00,2535.3,2533.9,2539.7,14.00000000000091,21.99999999999818,LOSS,-0.6363636363637303,2,1.357142857142834,2.285714285714007,1,2.0,half,0.0
2024-09-04,1800,DOWN,2024-09-04 18:15:00,2511.0,2512.8500000000004,2504.8,18.500000000003638,30.99999999999909,WIN,2.0,2,0.8648648648646456,4.27027027026948,1,2.0,half,0.0
2024-09-05,1800,UP,2024-09-05 18:10:00,2538.2,2537.1,2541.8,10.99999999999909,18.00000000000182,WIN,2.0,1,0.0,4.272727272727874,1,2.0,half,0.0
2024-09-06,1800,UP,2024-09-06 18:10:00,2548.2,2546.3,2551.0,18.999999999996362,14.00000000000091,LOSS,-1.357142857142509,1,1.0,0.0,1,2.0,half,0.0
2024-09-09,1800,DOWN,2024-09-09 18:10:00,2523.2,2523.95,2521.0,7.5,10.99999999999909,WIN,2.0,1,0.2666666666670305,4.399999999999636,1,2.0,half,0.0
2024-09-10,1800,DOWN,2024-09-10 18:15:00,2530.1,2531.2,2527.2999999999997,10.99999999999909,14.00000000000091,LOSS,-0.7857142857141697,2,1.7272727272729527,0.09090909090901575,1,2.0,half,0.0
2024-09-11,1800,UP,2024-09-11 18:15:00,2552.4,2550.8999999999996,2557.6,15.000000000004547,25.99999999999909,LOSS,-0.576923076923272,2,1.0666666666662827,0.5999999999998787,1,2.0,half,0.0
2024-09-12,1800,UP,2024-09-12 18:10:00,2545.3,2543.8,2548.1000000000004,15.0,14.00000000000091,WIN,2.0,1,0.8666666666667879,2.0,1,2.0,half,0.0
2024-09-13,1800,DOWN,2024-09-13 18:20:00,2595.4,2597.55,2588.8000000000006,21.50000000000091,32.99999999999727,LOSS,-0.651515151515233,3,1.5813953488371848,0.883720930232563,1,2.0,half,0.0
2024-09-16,1800,UP,2024-09-16 18:15:00,2613.6,2610.1,2617.2000000000003,35.0,18.00000000000182,LOSS,-1.944444444444248,2,1.1428571428571428,0.7428571428571169,1,2.0,half,0.0
2024-09-17,1800,DOWN,2024-09-17 18:20:00,2609.0,2610.15,2605.6000000000004,11.50000000000091,16.99999999999818,WIN,2.0,3,0.95652173913028,3.6521739130430313,1,2.0,half,0.0
2024-09-18,1800,DOWN,2024-09-18 18:10:00,2595.9,2597.6,2593.9,16.99999999999818,10.0,LOSS,-1.699999999999818,1,1.0,0.9411764705882825,1,2.0,half,0.0
2024-09-19,1800,DOWN,2024-09-19 18:15:00,2606.9,2608.95,2601.1,20.49999999999727,29.00000000000091,LOSS,-0.7068965517240217,2,1.2682926829269536,0.2439024390244227,1,2.0,half,0.0
2024-09-20,1800,UP,2024-09-20 18:20:00,2633.6,2631.8,2637.6,17.99999999999727,20.0,WIN,2.0,3,0.5555555555556397,2.388888888889352,1,2.0,half,0.0
2024-09-23,1800,UP,2024-09-23 18:20:00,2643.7,2640.9,2649.3,27.99999999999727,28.00000000000182,LOSS,-0.9999999999998376,3,1.250000000000122,0.2500000000001218,1,2.0,half,0.0
2024-09-24,1800,DOWN,2024-09-24 18:20:00,2652.4,2653.15,2649.7999999999997,7.5,13.000000000001819,LOSS,-0.5769230769229962,3,1.066666666666303,2.5333333333334545,1,2.0,half,0.0
2024-09-25,1800,DOWN,2024-09-25 18:10:00,2680.5,2681.8,2676.5,13.000000000001819,20.0,LOSS,-0.650000000000091,1,1.0769230769229963,1.3076923076919849,1,2.0,half,0.0
2024-09-26,1800,UP,2024-09-26 18:10:00,2689.4,2688.35,2692.4,10.500000000001819,15.0,WIN,2.0,1,0.09523809523799212,3.1428571428563385,1,2.0,half,0.0
2024-09-27,1800,DOWN,2024-09-27 18:25:00,2685.1,2686.8500000000004,2681.2999999999997,17.500000000004547,19.00000000000091,WIN,2.0,4,0.6285714285712133,2.457142857142063,1,2.0,half,0.0
2024-09-30,1800,UP,2024-09-30 18:10:00,2675.2,2673.3,2679.2,18.999999999996362,20.0,LOSS,-0.9499999999998181,1,1.8947368421055781,1.6315789473689248,1,2.0,half,0.0
2024-10-01,1800,DOWN,2024-10-01 18:10:00,2665.7,2667.1000000000004,2660.8999999999996,14.000000000005457,24.00000000000091,LOSS,-0.5833333333335387,1,1.6428571428566325,1.3571428571420683,1,2.0,half,0.0
2024-10-02,1800,DOWN,2024-10-02 18:10:00,2669.8,2675.65,2664.8,58.49999999999909,25.0,LOSS,-2.3399999999999634,1,1.0256410256410415,0.05128205128208317,1,2.0,half,0.0
2024-10-03,1800,DOWN,2024-10-03 18:10:00,2664.2,2665.8,2660.6000000000004,16.000000000003638,17.99999999999727,LOSS,-0.8888888888892258,1,1.312499999999929,1.4374999999995026,1,2.0,half,0.0
2024-10-04,1800,DOWN,2024-10-04 18:30:00,2679.4,2680.55,2675.6,11.50000000000091,19.00000000000091,LOSS,-0.6052631578947557,5,1.6521739130434268,0.0,1,2.0,half,0.0
2024-10-07,1800,UP,2024-10-07 18:15:00,2674.0,2672.45,2677.4000000000005,15.500000000001819,17.00000000000273,LOSS,-0.9117647058823136,2,1.4838709677418787,0.0,1,2.0,half,0.0
2024-10-08,1800,DOWN,2024-10-08 18:10:00,2651.5,2653.3,2646.7,18.00000000000182,24.00000000000091,LOSS,-0.7500000000000474,1,1.8888888888887485,2.277777777777497,1,2.0,half,0.0
2024-10-09,1800,UP,2024-10-09 18:10:00,2632.1,2630.3,2637.2999999999997,17.99999999999727,25.99999999999909,WIN,2.0,1,0.7777777777779462,3.111111111111532,1,2.0,half,0.0
2024-10-10,1800,UP,2024-10-10 19:30:00,2634.7,2632.65,2640.0999999999995,20.49999999999727,26.99999999999818,LOSS,-0.7592592592592093,17,1.073170731707371,0.5365853658539074,1,2.0,half,0.0
2024-10-11,1800,DOWN,2024-10-11 18:10:00,2659.5,2662.8500000000004,2657.3,33.50000000000364,10.99999999999909,WIN,2.0,1,0.20895522388052,0.6567164179103221,1,2.0,half,0.0
2024-10-14,1800,DOWN,2024-10-14 18:10:00,2676.7,2678.25,2673.7,15.500000000001819,15.0,LOSS,-1.0333333333334547,1,2.1935483870965755,1.0322580645159491,1,2.0,half,0.0
2024-10-15,1800,UP,2024-10-15 18:10:00,2671.0,2667.5,2675.3999999999996,35.0,21.99999999999818,LOSS,-1.5909090909092225,1,1.0571428571428052,0.7142857142857143,1,2.0,half,0.0
2024-10-16,1800,UP,2024-10-16 18:25:00,2693.1,2692.15,2696.4999999999995,9.499999999998181,16.99999999999818,WIN,2.0,4,0.21052631578932252,4.0000000000009575,1,2.0,half,0.0
2024-10-17,1800,UP,2024-10-17 18:10:00,2698.1,2696.8,2702.9,12.999999999997272,24.00000000000091,LOSS,-0.5416666666665324,1,1.153846153846396,0.8461538461539538,1,2.0,half,0.0
2024-10-18,1800,UP,2024-10-18 18:40:00,2719.9,2718.7,2724.3000000000006,12.000000000002728,22.00000000000273,WIN,2.0,7,0.5833333333334281,4.333333333332196,1,2.0,half,0.0
2024-10-21,1800,UP,2024-10-21 18:10:00,2746.4,2745.1000000000004,2749.2000000000003,12.999999999997272,14.00000000000091,WIN,2.0,1,0.8461538461539538,2.9230769230773266,1,2.0,half,0.0
2024-10-22,1800,UP,2024-10-22 18:15:00,2749.2,2747.4,2751.5999999999995,17.99999999999727,11.999999999998181,WIN,2.0,2,0.16666666666654034,1.5555555555558924,1,2.0,half,0.0
2024-10-23,1800,UP,2024-10-23 18:15:00,2770.3,2769.45,2772.5,8.500000000003638,10.99999999999909,LOSS,-0.7727272727276674,2,1.0588235294114186,0.11764705882337206,1,2.0,half,0.0
2024-10-24,1800,UP,2024-10-24 18:10:00,2747.9,2745.75,2750.9,21.50000000000091,15.0,WIN,2.0,1,0.09302325581407646,1.5348837209300408,1,2.0,half,0.0
2024-10-25,1800,DOWN,2024-10-25 18:10:00,2737.3,2739.05,2734.7000000000007,17.5,12.999999999997272,WIN,2.0,1,0.17142857142841553,2.342857142857351,1,2.0,half,0.0
2024-10-28,1800,DOWN,2024-10-28 18:30:00,2747.6,2751.1000000000004,2742.4,35.00000000000455,25.99999999999909,WIN,2.0,5,0.0,1.8857142857140148,1,2.0,half,0.0
2024-10-29,1800,DOWN,2024-10-29 18:15:00,2761.9,2763.85,2759.2999999999997,19.49999999999818,13.000000000001819,WIN,2.0,2,0.2564102564102803,1.6923076923079434,1,2.0,half,0.0
2024-10-30,1800,UP,2024-10-30 18:20:00,2796.1,2794.45,2798.2999999999997,16.50000000000091,10.99999999999909,LOSS,-1.5000000000002067,3,1.1515151515151432,0.4242424242425662,1,2.0,half,0.0
2024-10-31,1800,DOWN,2024-10-31 18:10:00,2790.4,2793.15,2787.7999999999997,27.5,13.000000000001819,WIN,2.0,1,0.07272727272720658,0.9818181818182811,1,2.0,half,0.0
2024-11-01,1800,UP,2024-11-01 18:10:00,2762.3,2759.7,2767.8999999999996,26.000000000003638,27.99999999999727,LOSS,-0.928571428571649,1,1.6538461538459923,1.1153846153843194,1,2.0,half,0.0
2024-11-04,1800,DOWN,2024-11-04 18:15:00,2743.5,2744.35,2740.5,8.49999999999909,15.0,LOSS,-0.566666666666606,2,1.52941176470626,0.117647058823435,1,2.0,half,0.0
2024-11-05,1800,DOWN,2024-11-05 18:10:00,2741.4,2744.1000000000004,2736.2000000000003,27.00000000000273,25.99999999999909,LOSS,-1.0384615384616798,1,1.2962962962961653,0.07407407407416765,1,2.0,half,0.0
2024-11-06,1800,UP,2024-11-06 18:15:00,2740.8,2734.55,2745.0,62.5,20.99999999999909,LOSS,-2.976190476190605,2,1.1360000000000583,0.3039999999999418,1,2.0,half,0.0
2024-11-07,1800,UP,2024-11-07 18:10:00,2672.2,2669.8,2675.3999999999996,23.999999999996362,15.99999999999909,LOSS,-1.499999999999858,1,1.1666666666667298,0.5833333333334596,1,2.0,half,0.0
2024-11-08,1800,UP,2024-11-08 18:30:00,2698.5,2693.9,2706.8999999999996,45.99999999999909,41.99999999999818,LOSS,-1.095238095238121,5,1.2826086956522191,0.10869565217391519,1,2.0,half,0.0
2024-11-11,1800,UP,2024-11-11 18:10:00,2678.0,2676.1,2680.3999999999996,19.00000000000091,11.999999999998181,LOSS,-1.5833333333336492,1,1.5789473684209772,0.3684210526314656,1,2.0,half,0.0
2024-11-13,1800,DOWN,2024-11-13 18:10:00,2607.6,2610.85,2602.6,32.5,25.0,LOSS,-1.3,1,1.323076923076979,0.2769230769231049,1,2.0,half,0.0
2024-11-14,1800,UP,2024-11-14 18:10:00,2562.1,2560.7,2566.9,14.00000000000091,24.00000000000091,LOSS,-0.5833333333333491,1,1.7142857142856678,0.6428571428571661,1,2.0,half,0.0
2024-11-15,1800,DOWN,2024-11-15 18:20:00,2567.4,2569.7,2560.2000000000003,22.99999999999727,35.99999999999909,LOSS,-0.6388888888888292,3,1.3043478260871113,0.9565217391306668,1,2.0,half,0.0
2024-11-18,1800,UP,2024-11-18 18:10:00,2590.3,2587.3500000000004,2594.5,29.49999999999818,20.99999999999909,WIN,2.0,1,0.0677966101695882,1.4237288135593482,1,2.0,half,0.0
2024-11-19,1800,UP,2024-11-19 18:15:00,2624.4,2623.35,2627.7999999999997,10.500000000001819,16.99999999999818,LOSS,-0.6176470588237025,2,1.0476190476187794,1.5238095238091731,1,2.0,half,0.0
2024-11-20,1800,UP,2024-11-20 18:10:00,2626.2,2623.2,2631.7999999999993,30.0,27.99999999999727,WIN,2.0,1,0.7333333333332727,2.366666666666788,1,2.0,half,0.0
2024-11-21,1800,UP,2024-11-21 18:15:00,2667.1,2665.7,2670.6999999999994,14.00000000000091,17.99999999999727,WIN,2.0,2,0.07142857142850183,3.2142857142855057,1,2.0,half,0.0
2024-11-22,1800,UP,2024-11-22 18:15:00,2701.5,2698.85,2706.8999999999996,26.50000000000091,26.99999999999818,LOSS,-0.9814814814815813,2,1.0943396226415063,0.5660377358490372,1,2.0,half,0.0
2024-11-25,1800,UP,2024-11-25 18:15:00,2674.4,2670.4,2680.0000000000005,40.0,28.00000000000182,LOSS,-1.4285714285713358,2,1.2749999999999773,0.07499999999993179,1,2.0,half,0.0
2024-11-26,1800,UP,2024-11-26 18:10:00,2617.7,2614.2,2622.8999999999996,35.0,25.99999999999909,LOSS,-1.3461538461538933,1,1.1142857142856104,0.25714285714288315,1,2.0,half,0.0
2024-11-27,1800,DOWN,2024-11-27 18:10:00,2671.3,2672.4,2667.3,10.99999999999909,20.0,LOSS,-0.5499999999999545,1,2.7272727272729527,0.8181818181819686,1,2.0,half,0.0
2024-11-28,1800,UP,2024-11-28 18:10:00,2661.9,2660.45,2665.3000000000006,14.500000000002728,17.00000000000273,WIN,2.0,1,0.758620689654967,4.3448275862058905,1,2.0,half,0.0
2024-11-29,1800,DOWN,2024-11-29 18:10:00,2680.8,2685.6,2676.8,47.99999999999727,20.0,LOSS,-2.3999999999998636,1,1.1041666666666725,0.5000000000000474,1,2.0,half,0.0
2024-12-02,1800,UP,2024-12-02 18:10:00,2653.3,2651.1,2659.7,22.00000000000273,31.99999999999818,LOSS,-0.6875000000001243,1,1.3636363636361946,0.9545454545452948,1,2.0,half,0.0
2024-12-03,1800,DOWN,2024-12-03 18:10:00,2663.2,2666.7,2657.2,35.0,30.0,LOSS,-1.1666666666666667,1,1.2285714285714806,0.37142857142849345,1,2.0,half,0.0
2024-12-04,1800,DOWN,2024-12-04 18:10:00,2661.7,2663.5,2659.7,18.00000000000182,10.0,WIN,2.0,1,0.7777777777777497,1.1111111111109988,1,2.0,half,0.0
2024-12-05,1800,DOWN,2024-12-05 18:10:00,2671.1,2674.2,2667.9,30.99999999999909,15.99999999999909,WIN,2.0,1,0.22580645161299787,1.2903225806451992,1,2.0,half,0.0
2024-12-06,1800,DOWN,2024-12-06 18:25:00,2660.7,2662.05,2656.8999999999996,13.500000000003638,19.00000000000091,LOSS,-0.7105263157896311,4,1.9999999999996632,0.5925925925922307,1,2.0,half,0.0
2024-12-09,1800,DOWN,2024-12-09 18:15:00,2669.9,2672.15,2666.5000000000005,22.5,16.99999999999818,LOSS,-1.3235294117648475,2,1.1999999999999191,1.022222222222303,1,2.0,half,0.0
2024-12-10,1800,DOWN,2024-12-10 18:10:00,2684.3,2686.3,2680.3,20.0,20.0,LOSS,-1.0,1,1.699999999999818,0.5,1,2.0,half,0.0
2024-12-11,1800,UP,2024-12-11 18:10:00,2728.9,2725.5,2733.6999999999994,34.00000000000091,23.999999999996362,WIN,2.0,1,0.0882352941176982,1.7941176470587488,1,2.0,half,0.0
2024-12-12,1800,UP,2024-12-12 18:15:00,2752.8,2750.05,2757.8,27.5,25.0,LOSS,-1.1,2,1.0181818181818842,0.8727272727271405,1,2.0,half,0.0
2024-12-13,1800,UP,2024-12-13 18:10:00,2705.6,2704.0,2709.2000000000003,15.99999999999909,18.00000000000182,LOSS,-0.8888888888887485,1,1.8125000000001599,0.5000000000001421,1,2.0,half,0.0
2024-12-16,1800,UP,2024-12-16 18:10:00,2673.3,2672.15,2676.7,11.50000000000091,16.99999999999818,WIN,2.0,1,0.6086956521741022,4.4347826086952225,1,2.0,half,0.0
2024-12-17,1800,DOWN,2024-12-17 18:10:00,2666.5,2669.5,2663.2999999999993,30.0,16.000000000003638,WIN,2.0,1,0.6999999999999696,1.1000000000000607,1,2.0,half,0.0
2024-12-18,1800,UP,2024-12-18 18:15:00,2660.7,2658.4,2666.3,22.99999999999727,28.00000000000182,LOSS,-0.8214285714284206,2,1.0869565217392594,2.0869565217394572,1,2.0,half,0.0
2024-12-19,1800,UP,2024-12-19 18:20:00,2631.5,2628.3,2638.3,31.99999999999818,34.00000000000091,LOSS,-0.9411764705881566,3,1.2812500000000444,0.0,1,2.0,half,0.0
2024-12-20,1800,DOWN,2024-12-20 19:25:00,2618.8,2620.3500000000004,2613.0,15.500000000001819,29.00000000000091,LOSS,-0.5344827586207356,16,1.6774193548384542,1.0967741935484343,1,2.0,half,0.0
2024-12-23,1800,UP,2024-12-23 18:25:00,2644.7,2642.3500000000004,2650.8999999999996,23.499999999994543,30.99999999999909,LOSS,-0.7580645161288785,4,1.446808510638479,0.8085106382980988,1,2.0,half,0.0
2024-12-24,1800,UP,2024-12-24 18:10:00,2632.4,2631.1000000000004,2637.2000000000003,12.999999999997272,24.00000000000091,LOSS,-0.5416666666665324,1,1.0000000000003497,1.3076923076924423,1,2.0,half,0.0
2024-12-26,1800,UP,2024-12-26 18:10:00,2642.6,2640.95,2646.7999999999997,16.50000000000091,20.99999999999909,LOSS,-0.7857142857143631,1,1.6969696969694381,0.4242424242425662,1,2.0,half,0.0
2024-12-27,1800,DOWN,2024-12-27 18:10:00,2644.2,2646.6,2635.8,24.00000000000091,41.99999999999818,NO_TRADE,0.0,1,0.9583333333333728,2.4166666666664613,1,2.0,half,0.0
2024-12-30,1800,DOWN,2024-12-30 18:10:00,2627.7,2628.45,2625.5,7.5,10.99999999999909,WIN,2.0,1,0.9333333333336972,8.0,1,2.0,half,0.0
2024-12-31,1800,UP,2024-12-31 18:10:00,2626.6,2625.6499999999996,2628.7999999999997,9.500000000002728,10.99999999999909,LOSS,-0.8636363636366831,1,1.3684210526308986,0.0,1,2.0,half,0.0
2025-01-02,1800,DOWN,2025-01-02 18:10:00,2647.0,2647.8,2644.2,8.000000000001819,14.00000000000091,WIN,2.0,1,0.24999999999971578,5.249999999998579,1,2.0,half,0.0
2025-01-03,1800,DOWN,2025-01-03 18:25:00,2667.6,2669.55,2660.6,19.50000000000273,35.0,LOSS,-0.5571428571429351,4,1.1282051282051102,1.7435897435895462,1,2.0,half,0.0
2025-01-06,1800,UP,2025-01-06 18:20:00,2640.6,2638.8,2645.7999999999997,17.99999999999727,25.99999999999909,WIN,2.0,3,0.8333333333334596,3.2777777777783252,1,2.0,half,0.0
2025-01-07,1800,UP,2025-01-07 18:20:00,2655.9,2653.75,2664.100000000001,21.50000000000091,41.00000000000364,LOSS,-0.5243902439024147,3,1.1627906976743694,0.4186046511628153,1,2.0,half,0.0
2025-01-08,1800,DOWN,2025-01-08 18:10:00,2664.7,2665.8500000000004,2660.5,11.500000000005457,20.99999999999909,LOSS,-0.5476190476193312,1,1.3043478260863375,0.521739130434456,1,2.0,half,0.0
2025-01-09,1800,UP,2025-01-09 18:15:00,2680.3,2678.25,2685.7,20.50000000000182,26.99999999999818,LOSS,-0.7592592592593778,2,1.2682926829268941,2.146341463414266,1,2.0,half,0.0
2025-01-10,1800,UP,2025-01-10 18:10:00,2701.7,2700.3500000000004,2703.8999999999996,13.499999999994543,10.99999999999909,WIN,2.0,1,0.29629629629614657,3.259259259260644,1,2.0,half,0.0
2025-01-13,1800,UP,2025-01-13 18:10:00,2712.7,2709.7,2721.8999999999996,30.0,45.99999999999909,LOSS,-0.6521739130434911,1,1.3666666666666363,0.2666666666667273,1,2.0,half,0.0
2025-01-14,1800,UP,2025-01-14 18:10:00,2684.8,2682.85,2691.4000000000005,19.50000000000273,33.00000000000182,LOSS,-0.590909090909141,1,1.5384615384613232,2.820512820512426,1,2.0,half,0.0
