ts_utc,ts_local,open,high,low,close,volume
2025-07-23 00:15:00+10:00,2025-07-23 00:15:00,3428.2,3428.8,3427.5,3428.6,272
2025-07-23 00:16:00+10:00,2025-07-23 00:16:00,3428.7,3430.0,3428.6,3430.0,425
2025-07-23 00:17:00+10:00,2025-07-23 00:17:00,3430.1,3430.8,3429.2,3429.9,356
2025-07-23 00:18:00+10:00,2025-07-23 00:18:00,3429.9,3430.4,3428.0,3428.8,379
2025-07-23 00:19:00+10:00,2025-07-23 00:19:00,3428.6,3430.2,3428.5,3429.8,234
2025-07-23 00:20:00+10:00,2025-07-23 00:20:00,3429.8,3431.7,3429.0,3431.7,419
2025-07-23 00:21:00+10:00,2025-07-23 00:21:00,3431.4,3432.9,3431.2,3431.3,773
2025-07-23 00:22:00+10:00,2025-07-23 00:22:00,3431.6,3432.7,3430.8,3432.4,439
2025-07-23 00:23:00+10:00,2025-07-23 00:23:00,3432.5,3434.0,3432.3,3433.8,804
2025-07-23 00:24:00+10:00,2025-07-23 00:24:00,3433.8,3434.6,3432.9,3434.0,682
2025-07-23 00:25:00+10:00,2025-07-23 00:25:00,3433.9,3435.1,3433.3,3434.8,534
2025-07-23 00:26:00+10:00,2025-07-23 00:26:00,3434.7,3435.1,3434.4,3434.8,334
2025-07-23 00:27:00+10:00,2025-07-23 00:27:00,3434.6,3436.5,3434.5,3435.5,641
2025-07-23 00:28:00+10:00,2025-07-23 00:28:00,3435.4,3437.0,3435.3,3436.3,463
2025-07-23 00:29:00+10:00,2025-07-23 00:29:00,3436.4,3437.4,3435.7,3435.8,483
2025-07-23 00:30:00+10:00,2025-07-23 00:30:00,3435.8,3436.7,3435.7,3436.5,264
2025-07-23 00:31:00+10:00,2025-07-23 00:31:00,3436.5,3438.9,3436.5,3437.8,700
2025-07-23 00:32:00+10:00,2025-07-23 00:32:00,3437.8,3441.1,3437.6,3440.4,1032
2025-07-23 00:33:00+10:00,2025-07-23 00:33:00,3440.3,3442.0,3440.2,3441.0,708
