ts_utc,ts_local,open,high,low,close,volume
2025-09-20 00:45:00+10:00,2025-09-20 00:45:00,3697.5,3697.5,3695.9,3696.8,246
2025-09-20 00:46:00+10:00,2025-09-20 00:46:00,3696.6,3698.6,3696.6,3698.6,256
2025-09-20 00:47:00+10:00,2025-09-20 00:47:00,3698.6,3698.9,3698.1,3698.4,355
2025-09-20 00:48:00+10:00,2025-09-20 00:48:00,3698.5,3698.6,3697.8,3698.1,161
2025-09-20 00:49:00+10:00,2025-09-20 00:49:00,3698.1,3698.1,3697.1,3697.6,153
2025-09-20 00:50:00+10:00,2025-09-20 00:50:00,3697.7,3698.7,3697.6,3698.3,164
2025-09-20 00:51:00+10:00,2025-09-20 00:51:00,3698.3,3699.1,3698.3,3698.5,332
2025-09-20 00:52:00+10:00,2025-09-20 00:52:00,3698.5,3699.0,3697.2,3698.8,329
2025-09-20 00:53:00+10:00,2025-09-20 00:53:00,3698.8,3700.8,3698.6,3700.8,879
2025-09-20 00:54:00+10:00,2025-09-20 00:54:00,3700.8,3701.9,3700.0,3701.4,708
2025-09-20 00:55:00+10:00,2025-09-20 00:55:00,3701.3,3702.0,3700.3,3701.9,377
2025-09-20 00:56:00+10:00,2025-09-20 00:56:00,3701.8,3702.1,3700.9,3701.4,375
2025-09-20 00:57:00+10:00,2025-09-20 00:57:00,3701.7,3703.0,3701.6,3702.3,605
2025-09-20 00:58:00+10:00,2025-09-20 00:58:00,3702.4,3702.6,3699.9,3700.3,424
2025-09-20 00:59:00+10:00,2025-09-20 00:59:00,3700.3,3701.0,3700.0,3700.7,309
2025-09-20 01:00:00+10:00,2025-09-20 01:00:00,3700.9,3701.2,3699.7,3699.9,569
2025-09-20 01:01:00+10:00,2025-09-20 01:01:00,3699.8,3701.8,3699.8,3701.8,369
2025-09-20 01:02:00+10:00,2025-09-20 01:02:00,3701.7,3703.0,3701.7,3702.4,379
2025-09-20 01:03:00+10:00,2025-09-20 01:03:00,3702.4,3704.0,3702.4,3704.0,465
2025-09-20 01:04:00+10:00,2025-09-20 01:04:00,3703.8,3704.3,3702.3,3702.3,490
2025-09-20 01:05:00+10:00,2025-09-20 01:05:00,3702.1,3702.3,3700.1,3700.6,537
2025-09-20 01:06:00+10:00,2025-09-20 01:06:00,3700.6,3700.8,3699.7,3700.5,515
2025-09-20 01:07:00+10:00,2025-09-20 01:07:00,3700.6,3702.6,3700.6,3701.2,374
2025-09-20 01:08:00+10:00,2025-09-20 01:08:00,3701.3,3701.4,3699.4,3700.0,370
2025-09-20 01:09:00+10:00,2025-09-20 01:09:00,3700.2,3701.0,3699.8,3700.8,184
2025-09-20 01:10:00+10:00,2025-09-20 01:10:00,3700.7,3701.7,3698.9,3701.6,661
2025-09-20 01:11:00+10:00,2025-09-20 01:11:00,3701.6,3703.7,3701.6,3703.5,585
2025-09-20 01:12:00+10:00,2025-09-20 01:12:00,3703.8,3704.6,3703.3,3704.5,502
2025-09-20 01:13:00+10:00,2025-09-20 01:13:00,3704.3,3705.6,3704.2,3705.4,833
2025-09-20 01:14:00+10:00,2025-09-20 01:14:00,3705.5,3706.6,3705.1,3706.3,938
2025-09-20 01:15:00+10:00,2025-09-20 01:15:00,3706.4,3706.9,3704.8,3706.0,719
2025-09-20 01:16:00+10:00,2025-09-20 01:16:00,3705.8,3706.1,3705.1,3705.9,306
2025-09-20 01:17:00+10:00,2025-09-20 01:17:00,3706.0,3706.8,3705.7,3706.0,326
2025-09-20 01:18:00+10:00,2025-09-20 01:18:00,3705.9,3706.9,3705.3,3706.6,334
2025-09-20 01:19:00+10:00,2025-09-20 01:19:00,3706.6,3707.0,3705.9,3706.4,322
2025-09-20 01:20:00+10:00,2025-09-20 01:20:00,3706.6,3708.1,3706.4,3707.4,1141
2025-09-20 01:21:00+10:00,2025-09-20 01:21:00,3707.5,3708.5,3707.5,3708.1,456
2025-09-20 01:22:00+10:00,2025-09-20 01:22:00,3708.0,3708.8,3707.9,3708.3,352
2025-09-20 01:23:00+10:00,2025-09-20 01:23:00,3708.4,3709.3,3707.4,3708.8,528
2025-09-20 01:24:00+10:00,2025-09-20 01:24:00,3708.7,3708.9,3707.3,3707.7,381
2025-09-20 01:25:00+10:00,2025-09-20 01:25:00,3707.6,3708.7,3706.9,3707.2,435
2025-09-20 01:26:00+10:00,2025-09-20 01:26:00,3707.3,3707.3,3705.6,3706.0,601
2025-09-20 01:27:00+10:00,2025-09-20 01:27:00,3705.8,3706.5,3705.2,3705.5,410
2025-09-20 01:28:00+10:00,2025-09-20 01:28:00,3705.6,3705.9,3704.5,3705.0,362
2025-09-20 01:29:00+10:00,2025-09-20 01:29:00,3705.0,3705.1,3704.0,3704.7,451
