ts_utc,ts_local,open,high,low,close,volume
2025-08-29 01:06:00+10:00,2025-08-29 01:06:00,3468.3,3468.4,3467.5,3468.4,120
2025-08-29 01:07:00+10:00,2025-08-29 01:07:00,3468.4,3468.4,3467.6,3467.6,41
2025-08-29 01:08:00+10:00,2025-08-29 01:08:00,3467.5,3467.8,3467.3,3467.4,91
2025-08-29 01:09:00+10:00,2025-08-29 01:09:00,3467.4,3468.0,3467.3,3467.3,67
2025-08-29 01:10:00+10:00,2025-08-29 01:10:00,3467.4,3468.0,3467.0,3468.0,156
2025-08-29 01:11:00+10:00,2025-08-29 01:11:00,3468.1,3468.4,3468.0,3468.4,88
2025-08-29 01:12:00+10:00,2025-08-29 01:12:00,3468.3,3468.5,3468.0,3468.1,83
2025-08-29 01:13:00+10:00,2025-08-29 01:13:00,3468.1,3468.4,3467.4,3467.5,86
2025-08-29 01:14:00+10:00,2025-08-29 01:14:00,3467.2,3468.1,3467.0,3467.9,88
2025-08-29 01:15:00+10:00,2025-08-29 01:15:00,3467.9,3468.1,3466.5,3466.6,197
2025-08-29 01:16:00+10:00,2025-08-29 01:16:00,3466.6,3467.0,3465.4,3465.7,294
2025-08-29 01:17:00+10:00,2025-08-29 01:17:00,3465.3,3466.0,3465.1,3465.4,149
2025-08-29 01:18:00+10:00,2025-08-29 01:18:00,3465.4,3465.7,3464.9,3465.2,183
2025-08-29 01:19:00+10:00,2025-08-29 01:19:00,3465.1,3465.4,3464.7,3464.9,147
2025-08-29 01:20:00+10:00,2025-08-29 01:20:00,3464.8,3464.8,3463.1,3463.1,599
2025-08-29 01:21:00+10:00,2025-08-29 01:21:00,3463.2,3463.2,3460.4,3461.7,839
2025-08-29 01:22:00+10:00,2025-08-29 01:22:00,3461.5,3463.0,3460.6,3462.4,526
2025-08-29 01:23:00+10:00,2025-08-29 01:23:00,3462.5,3463.2,3462.5,3462.7,243
2025-08-29 01:24:00+10:00,2025-08-29 01:24:00,3462.8,3462.8,3461.9,3462.6,174
2025-08-29 01:25:00+10:00,2025-08-29 01:25:00,3462.5,3462.9,3461.6,3462.2,287
2025-08-29 01:26:00+10:00,2025-08-29 01:26:00,3462.1,3463.7,3461.8,3463.5,220
2025-08-29 01:27:00+10:00,2025-08-29 01:27:00,3463.6,3463.7,3462.4,3462.6,142
2025-08-29 01:28:00+10:00,2025-08-29 01:28:00,3462.5,3462.8,3461.4,3461.4,188
2025-08-29 01:29:00+10:00,2025-08-29 01:29:00,3461.3,3461.8,3461.0,3461.4,180
