time,open,high,low,close,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Plot
2026-01-12T14:35:00+10:00,25736.75,25738,25728.25,25733.75,309,42.6314667649394,37.66526138073728,,,,,
2026-01-12T14:40:00+10:00,25733,25737.25,25728.75,25729,191,39.809850073972484,37.51375607104849,,,,,
2026-01-12T14:45:00+10:00,25729.25,25732.75,25726.5,25732.25,150,42.60875300234613,37.60128914224872,,,,,
2026-01-12T14:50:00+10:00,25731.75,25732.75,25722.5,25729.5,207,40.876657615530625,37.694315086154646,,,,,
2026-01-12T14:55:00+10:00,25729,25730.25,25723,25727,146,39.31210117099348,38.29192050711102,,,,,
2026-01-12T15:00:00+10:00,25727,25728.5,25721.5,25728,190,40.296475998263396,38.584615354387,,,,,
2026-01-12T15:05:00+10:00,25728,25734,25726.25,25733.25,269,45.31176846960504,39.012005855458874,,,,,
2026-01-12T15:10:00+10:00,25733,25742.5,25720,25720,491,36.88932246843731,39.077333964770915,,,,,
2026-01-12T15:15:00+10:00,25720,25721,25711.25,25718.5,696,36.07188208416377,39.0703174425319,,,,,
2026-01-12T15:20:00+10:00,25718.25,25722.5,25712.5,25714.25,222,33.787376438989625,39.07432307416394,,,,,
2026-01-12T15:25:00+10:00,25713.25,25713.5,25693.25,25702.75,946,28.52335515965889,38.71025338679054,,,,,
2026-01-12T15:30:00+10:00,25702.25,25702.25,25687.75,25693.5,1012,25.131686798212314,38.12081761203655,,,,,
2026-01-12T15:35:00+10:00,25693.5,25696.5,25689,25689,228,23.657868805812484,37.122343931158014,,,,,
2026-01-12T15:40:00+10:00,25689.75,25693.75,25686.25,25688.25,276,23.41144432182638,35.59428636948225,,,,,
2026-01-12T15:45:00+10:00,25689,25692.5,25676.25,25680.75,904,21.05015981544149,34.05276444451811,,,,,
2026-01-12T15:50:00+10:00,25680,25697,25679,25696.25,780,35.5237153583829,33.74661196483314,,,,,
2026-01-12T15:55:00+10:00,25696.5,25700.25,25695,25698.75,345,37.5134871053372,33.38266440076107,,,,,
2026-01-12T16:00:00+10:00,25699.75,25711,25696.75,25708.75,442,44.845584381926926,33.66615916978938,,,,,
2026-01-12T16:05:00+10:00,25708,25718.75,25707.5,25717,345,50.052649583454006,34.43334119925085,,,,,
2026-01-12T16:10:00+10:00,25718,25726,25715.25,25717.75,370,50.510076283685784,35.16288407678102,,,,,
2026-01-12T16:15:00+10:00,25717.75,25718,25707,25707.25,216,44.38194443771065,35.096468074502845,,,,,
2026-01-12T16:20:00+10:00,25707.25,25710.75,25698,25710.5,420,46.54380110040583,35.786073691072026,,,,,
2026-01-12T16:25:00+10:00,25710,25718.75,25708.5,25711,299,46.885853489325086,36.55850022001213,,,,,
2026-01-12T16:30:00+10:00,25710.25,25715.75,25705.75,25705.75,292,43.722324766229754,37.26813938624356,,,,,
2026-01-12T16:35:00+10:00,25705.75,25715.25,25705.5,25707.25,190,44.86693785851196,38.43553815044736,,,,,
2026-01-12T16:40:00+10:00,25706.25,25716.5,25705.75,25713.5,155,49.477762232300584,40.17454353859652,,,,,
2026-01-12T16:45:00+10:00,25713.75,25720.5,25713.5,25718.5,186,52.87329708842134,42.26135984449714,,,,,
2026-01-12T16:50:00+10:00,25719.75,25721.5,25712.5,25713,159,48.974147740515626,44.08726723154638,,,,,
2026-01-12T16:55:00+10:00,25713,25720.25,25711.5,25716.75,124,51.59519707174208,46.26905560699642,,,,,
2026-01-12T17:00:00+10:00,25718,25732.5,25715.75,25729.75,428,59.38412235402051,47.973370392399104,,,,,
2026-01-12T17:05:00+10:00,25729.5,25740,25726.5,25736.75,526,62.85054051821481,49.783159921890366,,,,,
2026-01-12T17:10:00+10:00,25738.25,25746.25,25729.25,25735,631,61.43880747761741,50.96839014301111,,,,,
2026-01-12T17:15:00+10:00,25736,25737.5,25724.5,25725,286,53.97768073989897,51.24874951132862,,,,,
2026-01-12T17:20:00+10:00,25724.5,25732.25,25724.5,25730.5,213,57.06592155206021,51.717024173355355,,,,,
2026-01-12T17:25:00+10:00,25728.5,25739.75,25727.75,25733.5,515,58.69408554872844,52.73931996699948,,,,,
2026-01-12T17:30:00+10:00,25733.5,25733.75,25723.75,25726.75,236,53.75463001610168,53.25437917526347,,,,,
2026-01-12T17:35:00+10:00,25727,25735,25724.5,25727.5,299,54.215675449511686,53.77793788670538,,,,,
2026-01-12T17:40:00+10:00,25728,25734.5,25726.5,25728,171,54.5410535035846,54.55070422508787,,,,,
2026-01-12T17:45:00+10:00,25726.5,25736,25723.25,25732.25,230,57.317713670206096,55.44004535449459,,,,,
2026-01-12T17:50:00+10:00,25732.25,25733.5,25726,25728.75,167,54.37230921783155,55.78965585346109,,,,,
2026-01-12T17:55:00+10:00,25727.75,25735.25,25724.5,25731.5,374,56.27360249145416,56.03253481082057,,,,,
2026-01-12T18:00:00+10:00,25731.75,25750,25726.5,25742.25,1078,62.799367103509915,57.02005047960588,,,,,
2026-01-12T18:05:00+10:00,25742.5,25749.75,25736.25,25738.25,730,59.25569128206937,57.5672286374864,,,,,
2026-01-12T18:10:00+10:00,25738.75,25743,25715.5,25716,1080,44.28581870486333,56.48877837683232,,,,,
2026-01-12T18:15:00+10:00,25716,25722.5,25689,25692,1315,34.23816917830928,54.44503756683907,,,,,
2026-01-12T18:20:00+10:00,25690.25,25691.75,25659.25,25674.25,2318,28.99805787779472,52.12784116685174,,,,,
2026-01-12T18:25:00+10:00,25674.5,25688.25,25668.25,25676.75,1156,30.60892576337389,50.45864438281423,,,,,
2026-01-12T18:30:00+10:00,25677,25677.25,25643.5,25660.75,1849,26.46982975067276,48.273209254143694,,,,,
2026-01-12T18:35:00+10:00,25660.25,25664.25,25637.5,25638.25,860,21.970527957722453,45.650097997643265,,,,,
2026-01-12T18:40:00+10:00,25638.5,25653,25632.75,25652,1103,29.82116655125182,43.94056489301113,,,,,
2026-01-12T18:45:00+10:00,25650,25658.75,25641.5,25644.75,919,28.209547375371386,42.08298431628682,,,,,
2026-01-12T18:50:00+10:00,25644.25,25667.5,25639,25664,816,37.81850672063725,40.88851668893344,,,,,
2026-01-12T18:55:00+10:00,25663.25,25673.5,25660,25660.5,502,36.85267671041603,39.42672833466272,,,,,
2026-01-12T19:00:00+10:00,25660,25682.75,25660,25679.5,1309,45.05595078210182,38.76127416068203,,,,,
2026-01-12T19:05:00+10:00,25680.25,25695.25,25677,25694,765,50.35620095565896,38.33860262241094,,,,,
2026-01-12T19:10:00+10:00,25694.5,25700.5,25683.75,25695.75,734,50.97093050162302,37.493714293704734,,,,,
2026-01-12T19:15:00+10:00,25696.25,25701,25685.25,25695.25,507,50.77746358030438,36.88812660072152,,,,,
2026-01-12T19:20:00+10:00,25696.25,25696.25,25671.75,25676,733,43.87304175000004,36.858642532517,,,,,
2026-01-12T19:25:00+10:00,25677.5,25682.75,25673,25679.5,517,45.32862909681419,37.65081824098163,,,,,
2026-01-12T19:30:00+10:00,25679.75,25682.75,25666,25672,598,42.76901821217486,38.634458264865934,,,,,
2026-01-12T19:35:00+10:00,25672,25678,25667.75,25674,266,43.682289430050574,39.568269955342835,,,,,
2026-01-12T19:40:00+10:00,25673.75,25684.75,25668.75,25676.5,496,44.86663321418768,40.88232734559391,,,,,
2026-01-12T19:45:00+10:00,25675.5,25686.5,25675.5,25681.75,382,47.369700989011825,42.696553990686006,,,,,
2026-01-12T19:50:00+10:00,25682.75,25698,25676.25,25698,726,54.28755359373399,44.44415306514901,,,,,
2026-01-12T19:55:00+10:00,25698.75,25706.5,25690,25698,772,54.28755359373399,46.306867795032055,,,,,
2026-01-12T20:00:00+10:00,25698.5,25702.25,25687.75,25694.5,380,52.56175784840857,47.35995716130144,,,,,
2026-01-12T20:05:00+10:00,25696,25696.75,25690,25693.5,214,52.05260493842843,48.44566632044518,,,,,
2026-01-12T20:10:00+10:00,25691.75,25697.75,25687,25691.5,237,50.98878604180265,48.86944026756667,,,,,
2026-01-12T20:15:00+10:00,25691.5,25706.5,25686.25,25705.75,377,57.63272079672758,49.38919168478585,,,,,
2026-01-12T20:20:00+10:00,25706.5,25707,25689.5,25700.25,521,54.55856853014142,49.645451543965734,,,,,
2026-01-12T20:25:00+10:00,25699.75,25705.75,25694,25704.25,222,56.38084990557895,50.045693424342495,,,,,
2026-01-12T20:30:00+10:00,25705.25,25719,25705,25716.5,578,61.475985550946675,51.303046552981534,,,,,
2026-01-12T20:35:00+10:00,25716.25,25723,25711,25718.75,515,62.34598887245168,52.51857225124136,,,,,
2026-01-12T20:40:00+10:00,25718.25,25722.25,25715.25,25715.5,242,60.230120570545644,53.76579384826784,,,,,
2026-01-12T20:45:00+10:00,25716.25,25717.5,25710,25713.25,253,58.74375492611244,54.84161281227226,,,,,
2026-01-12T20:50:00+10:00,25712.75,25714,25708,25712.25,236,58.05798872275256,55.78385249145547,,,,,
2026-01-12T20:55:00+10:00,25712,25712.5,25702,25707.25,944,54.62434444789497,56.30204130994712,,,,,
2026-01-12T21:00:00+10:00,25707.5,25720.5,25705.25,25708.75,755,55.475095026152445,56.386865697977,,,,,
2026-01-12T21:05:00+10:00,25708.5,25719.75,25707.25,25713.75,276,58.282839065739076,56.67224323169165,,,,,
2026-01-12T21:10:00+10:00,25713.25,25733,25713,25728.5,984,65.24546006990249,57.578221961798356,,,,,
2026-01-12T21:15:00+10:00,25728.5,25731,25713.75,25714.75,496,55.88220403840497,57.85176475465382,,,,,
2026-01-12T21:20:00+10:00,25715,25722.25,25713.5,25721.5,491,58.993325122890454,58.4235175461601,,,,,
2026-01-12T21:25:00+10:00,25721,25722.5,25715.75,25718.75,201,57.22286436983193,58.394242087096124,,,,,
2026-01-12T21:30:00+10:00,25718.25,25718.5,25711,25715.5,223,55.11758862036485,58.43417209354065,,,,,
2026-01-12T21:35:00+10:00,25716,25723.25,25713,25715.25,197,54.95011387640774,58.33197666288556,,,,,
2026-01-12T21:40:00+10:00,25715.5,25721.5,25714.75,25716.5,234,55.675316627776695,57.917643168373424,,,,,
2026-01-12T21:45:00+10:00,25716.75,25724.5,25712.5,25717,274,55.980566066285796,57.46297011079014,,,,,
2026-01-12T21:50:00+10:00,25717,25718.5,25711.25,25716,406,55.16235247394716,57.10098667531882,,,,,
2026-01-12T21:55:00+10:00,25716.25,25719,25710,25718.75,289,57.022666448008096,56.97805178402565,,,,,
2026-01-12T22:00:00+10:00,25718.5,25732.5,25713.5,25731.25,544,64.27777526496445,57.4223222513265,,,,,
2026-01-12T22:05:00+10:00,25731.5,25741.75,25729,25729,780,62.24102224461176,57.9663706653777,,,,,
2026-01-12T22:10:00+10:00,25728.25,25741.5,25728.25,25733.25,909,64.52746757542454,58.612968704611426,,,,,
2026-01-12T22:15:00+10:00,25732.25,25739.5,25732.25,25733,383,64.28088736493888,59.04140072598284,,,,,
2026-01-12T22:20:00+10:00,25733.5,25739.5,25732.5,25736.25,234,66.09476661045281,59.10206547887929,,,,,
2026-01-12T22:25:00+10:00,25736,25736.75,25722.75,25729,690,58.90818028609444,59.31820663942854,,,,,
2026-01-12T22:30:00+10:00,25729,25747.75,25728.25,25745.75,959,67.65775944156661,59.937094805048275,,,,,
2026-01-12T22:35:00+10:00,25746,25747,25730.75,25733.75,794,58.111277952028665,60.000552918062326,,,,,
2026-01-12T22:40:00+10:00,25734.25,25745.75,25731.25,25743.25,648,62.609251757580644,60.53567171357774,,,,,
2026-01-12T22:45:00+10:00,25742.75,25747.25,25736.25,25746.75,681,64.13714764401723,61.191888411264124,,,,,
2026-01-12T22:50:00+10:00,25746.5,25759.25,25746.5,25757.75,1055,68.49452314285452,62.10754601948396,,,,,
2026-01-12T22:55:00+10:00,25758.5,25761.5,25748.75,25752.75,636,64.64943002523884,62.72675058798062,,,,,
2026-01-12T23:00:00+10:00,25752.5,25756,25745.75,25753.75,559,65.07175086287029,63.43456475861798,,,,,
2026-01-12T23:05:00+10:00,25754.25,25762,25728.5,25728.5,1137,49.11605823887124,62.86980702939392,,,,,
2026-01-12T23:10:00+10:00,25728.75,25745,25728.25,25731,1019,50.412516523732535,61.87943140502021,,,,,
2026-01-12T23:15:00+10:00,25731,25757.5,25730.5,25755,807,60.75110316179199,61.77300861339023,,,,,
2026-01-12T23:20:00+10:00,25755.25,25763,25741.25,25745.75,1125,55.9125698960618,61.15765877915003,,,,,
2026-01-12T23:25:00+10:00,25746.75,25756.5,25745,25754.5,609,59.22117738765819,60.796250923629984,,,,,
2026-01-12T23:30:00+10:00,25754,25755,25738.5,25749.75,717,56.732148507909294,60.12749248773402,,,,,
2026-01-12T23:35:00+10:00,25750.25,25753.75,25741.75,25751,491,57.241452324486346,60.00844049047629,,,,,
2026-01-12T23:40:00+10:00,25750.75,25754.75,25737,25744.5,967,53.70158693833353,59.01157102595965,,,,,
2026-01-12T23:45:00+10:00,25744.5,25748.25,25740.5,25742.5,560,52.62324851672771,58.619568923438145,,,,,
2026-01-12T23:50:00+10:00,25742.25,25754.25,25739.5,25750,817,56.17699214167057,58.160121808016,,,,,
2026-01-12T23:55:00+10:00,25749.5,25760,25743.25,25743.5,934,52.501390812825775,57.328996320073756,,,,,
2026-01-13T00:00:00+10:00,25743.75,25751,25739.5,25743.25,876,52.359492679302036,56.17649414410572,,,,,
2026-01-13T00:05:00+10:00,25743,25754.25,25731.75,25747,1475,54.35245567902088,55.440995976518714,,,,,
2026-01-13T00:10:00+10:00,25747.5,25748.5,25739.75,25742,790,51.27259161789966,54.4553417447351,,,,,
2026-01-13T00:15:00+10:00,25741.25,25745,25724.25,25738,1726,48.88603436954063,54.43891146835434,,,,,
2026-01-13T00:20:00+10:00,25738,25744.75,25723.25,25725.75,1093,42.38010432711125,53.86516774002424,,,,,
2026-01-13T00:25:00+10:00,25727,25750.75,25719.75,25746,3506,53.41656278332106,53.34127199870489,,,,,
2026-01-13T00:30:00+10:00,25746.25,25860,25743.5,25855.5,21201,77.97890962011172,54.917439121851324,,,,,
2026-01-13T00:35:00+10:00,25855.75,25889.5,25846,25882.5,13300,80.68349779907822,56.45046200838133,,,,,
2026-01-13T00:40:00+10:00,25882.75,25892.75,25849.25,25853.5,11936,70.64714621895044,57.44439041631284,,,,,
2026-01-13T00:45:00+10:00,25854,25874.75,25834,25870.75,9875,72.81345773775433,58.55667651726055,,,,,
2026-01-13T00:50:00+10:00,25871.5,25924,25867,25894.25,11509,75.4695300379103,60.111529595801755,,,,,
2026-01-13T00:55:00+10:00,25893.25,25918.25,25890.25,25901,6502,76.18911495199262,61.794805769749246,,,,,
2026-01-13T01:00:00+10:00,25901.25,25907.5,25872.25,25877,10546,68.49550116711957,62.67469927156703,,,,,
2026-01-13T01:05:00+10:00,25876.5,25891.5,25867.5,25883,5267,69.32934588667162,63.87669606255603,,,,,
2026-01-13T01:10:00+10:00,25882.25,25908,25871.75,25905.75,6520,72.32079148233855,65.30250311991577,,,,,
2026-01-13T01:15:00+10:00,25906,25911.75,25885.5,25904,5274,71.74113904090702,66.54455193147906,,,,,
2026-01-13T01:20:00+10:00,25904,25931.25,25898,25919,7012,73.68783854432866,68.14564099765256,,,,,
2026-01-13T01:25:00+10:00,25918.75,25933.5,25911.5,25921.5,5359,74.00920260201895,69.94015301425817,,,,,
2026-01-13T01:30:00+10:00,25921.75,25922.5,25877.5,25891.5,6585,63.920268266853064,71.47873615281115,,,,,
2026-01-13T01:35:00+10:00,25891.25,25911,25880,25901.75,5618,65.64354570165685,72.35209207554942,,,,,
2026-01-13T01:40:00+10:00,25901,25903.5,25874.5,25887.5,4793,61.26264577397897,71.15807322939709,,,,,
2026-01-13T01:45:00+10:00,25887.5,25899,25863.75,25895,5697,62.674556885886005,69.87172030702621,,,,,
2026-01-13T01:50:00+10:00,25894.75,25911.75,25882.25,25908,3656,65.05228892671529,69.47208764329513,,,,,
2026-01-13T01:55:00+10:00,25908.25,25920.5,25901.5,25915.5,3863,66.38281054112468,69.01275570067874,,,,,
2026-01-13T02:00:00+10:00,25915.5,25923.25,25901,25915,3949,66.2018571216201,68.35077906380086,,,,,
2026-01-13T02:05:00+10:00,25915,25927.75,25913,25925.5,2860,68.1644384025598,67.77758788169851,,,,,
2026-01-13T02:10:00+10:00,25925.5,25947.25,25925,25946.75,4926,71.74085536189024,68.0093988956107,,,,,
2026-01-13T02:15:00+10:00,25946.25,25960,25942.5,25950,5220,72.25423825465323,68.21831977903796,,,,,
2026-01-13T02:20:00+10:00,25949.5,25957.25,25933.5,25944,3914,69.73546734377499,68.03365376914056,,,,,
2026-01-13T02:25:00+10:00,25944.25,25945.5,25929.25,25941.5,3395,68.66144888016721,67.81367590051629,,,,,
2026-01-13T02:30:00+10:00,25941.75,25948,25933.25,25944.5,2956,69.2730156787731,67.49833141011946,,,,,
2026-01-13T02:35:00+10:00,25945,25951.25,25939.5,25943,2724,68.55266492307784,67.10857871876652,,,,,
2026-01-13T02:40:00+10:00,25943.75,25952.75,25931.75,25932.5,2215,63.56943424485476,67.08351914576664,,,,,
2026-01-13T02:45:00+10:00,25933,25945.25,25922,25942.5,5240,66.09709587034328,67.1159155863871,,,,,
2026-01-13T02:50:00+10:00,25942.5,25963.5,25941.25,25961.25,4431,70.26322596581952,67.75881417151858,,,,,
2026-01-13T02:55:00+10:00,25961.5,25969.5,25959.25,25961,5001,70.13946553908131,68.2920219324611,,,,,
2026-01-13T03:00:00+10:00,25961,25972.25,25951.5,25965.25,3313,71.07229301018944,68.72202222413783,,,,,
2026-01-13T03:05:00+10:00,25965.75,25968.25,25952.75,25954.5,2351,65.49863618496128,68.6588669129833,,,,,
2026-01-13T03:10:00+10:00,25954.5,25974,25954.25,25969.75,3215,69.18993023381634,68.87230070671161,,,,,
2026-01-13T03:15:00+10:00,25969.25,25970.5,25953.25,25956.5,2102,62.89370471758057,68.49581972921308,,,,,
2026-01-13T03:20:00+10:00,25956,25970.75,25955.25,25955.25,2267,62.317566497926514,67.82272766750138,,,,,
2026-01-13T03:25:00+10:00,25955.25,25963.25,25949.25,25963,2025,64.48952895936087,67.26810557498051,,,,,
2026-01-13T03:30:00+10:00,25962.25,25962.75,25948.75,25952.5,1714,59.48680757863715,66.53605844889923,,,,,
2026-01-13T03:35:00+10:00,25952.5,25955,25939.75,25941,2110,54.50016592389257,65.52453823773676,,,,,
2026-01-13T03:40:00+10:00,25941.5,25961.75,25938.25,25959.25,2308,60.2018149100228,64.87659532568316,,,,,
2026-01-13T03:45:00+10:00,25959,25972.75,25956.5,25969.5,2440,63.005765697246204,64.48038823812375,,,,,
2026-01-13T03:50:00+10:00,25969.5,25971.25,25959,25969.5,1947,63.005765697246204,64.44012619900886,,,,,
2026-01-13T03:55:00+10:00,25969.5,25972,25965,25968,1134,62.26127057102591,64.16613867762905,,,,,
2026-01-13T04:00:00+10:00,25968.5,25979,25965,25977.75,2416,65.14432660173574,63.80050300876592,,,,,
2026-01-13T04:05:00+10:00,25978.25,25992.5,25977.5,25986.25,5550,67.47700733786513,63.610327422964765,,,,,
2026-01-13T04:10:00+10:00,25986.75,25988.75,25981,25985.25,1709,66.90967634151701,63.312997660916736,,,,,
2026-01-13T04:15:00+10:00,25985.5,25985.75,25975.5,25983,2127,65.57376384369707,63.318363922255,,,,,
2026-01-13T04:20:00+10:00,25982.75,25997.5,25982.25,25993.75,2893,68.78091804203171,63.289148765698954,,,,,
2026-01-13T04:25:00+10:00,25993.25,25993.75,25986.5,25991,1657,67.05983551975952,63.58672953728317,,,,,
2026-01-13T04:30:00+10:00,25991,25993.5,25981.75,25983.75,1922,62.61168845139644,63.607738248245305,,,,,
2026-01-13T04:35:00+10:00,25984,25987,25979.25,25984.25,1542,62.79497682370401,63.48669880998409,,,,,
2026-01-13T04:40:00+10:00,25984,25986.5,25978.5,25981.75,1249,61.18001113082239,63.60764192085447,,,,,
2026-01-13T04:45:00+10:00,25981.75,25990.75,25979.25,25987.25,1414,63.40954256327597,64.2440259665247,,,,,
2026-01-13T04:50:00+10:00,25986.75,25992.75,25976.25,25977,2206,56.85594276170024,64.00503509878737,,,,,
2026-01-13T04:55:00+10:00,25976.25,25980.25,25974,25978.5,1248,57.54742560020129,63.61515366328417,,,,,
2026-01-13T05:00:00+10:00,25978.5,25979,25964.5,25967.25,2659,50.95166680509615,62.75414659955917,,,,,
2026-01-13T05:05:00+10:00,25966.75,25978.75,25962,25977.75,2262,56.018434667607785,62.30822974931501,,,,,
2026-01-13T05:10:00+10:00,25978,25983,25976,25981,1713,57.48247641356797,61.76095473587446,,,,,
2026-01-13T05:15:00+10:00,25981.25,25991.25,25977.25,25991,2156,61.70634958201083,61.348764896170586,,,,,
2026-01-13T05:20:00+10:00,25990.75,25995.75,25986.5,25995.25,1973,63.371801431134536,61.096059545428986,,,,,
2026-01-13T05:25:00+10:00,25995,26002.25,25991.75,25996,2367,63.67206527365541,60.960223933283146,,,,,
2026-01-13T05:30:00+10:00,25996.25,26013,25995.25,26010.5,4012,68.9684796335015,60.97362118981671,,,,,
2026-01-13T05:35:00+10:00,26010.75,26016,26006,26008.5,2663,67.50652572768897,61.00552763324025,,,,,
2026-01-13T05:40:00+10:00,26008.75,26010,26003.75,26006.75,1558,66.18452343004341,61.26073013171503,,,,,
2026-01-13T05:45:00+10:00,26006.5,26012,26005.5,26008.5,1613,66.88295319263742,61.552728443781696,,,,,
2026-01-13T05:50:00+10:00,26008.75,26011.25,26004.25,26006.5,1511,65.22490439859274,61.84164939147958,,,,,
2026-01-13T05:55:00+10:00,26006,26016.5,26004.5,26014.75,2211,68.67464545553455,62.217728169498045,,,,,
2026-01-13T06:00:00+10:00,26015,26020.5,26004.25,26005.25,3074,61.151806016761554,62.524575544859566,,,,,
2026-01-13T06:05:00+10:00,26005.75,26010,26002.25,26002.75,1805,59.3105326233857,62.65051176080131,,,,,
2026-01-13T06:10:00+10:00,26002.5,26008.5,25997,26002.5,2292,59.118833762866984,63.23388082921351,,,,,
2026-01-13T06:15:00+10:00,26002.5,26003,25992.5,25994.25,2350,53.02781341899069,63.02026502574086,,,,,
2026-01-13T06:20:00+10:00,25994,25997.5,25986,25989.25,2576,49.68660004640996,62.46341671380101,,,,,
2026-01-13T06:25:00+10:00,25989,25994.25,25986.75,25992.25,2004,51.654889573594204,61.7454552846284,,,,,
2026-01-13T06:30:00+10:00,25991,25995.5,25983,25989.25,3240,49.56665348275412,60.75937328831551,,,,,
2026-01-13T06:35:00+10:00,25989.25,25990.25,25981.5,25982.25,2212,44.995758859638855,59.42535140160004,,,,,
2026-01-13T06:40:00+10:00,25981.75,25985,25974.25,25979.75,3057,43.454508794234194,57.60292491308095,,,,,
2026-01-13T06:45:00+10:00,25979.5,25991,25974.75,25984.25,3530,46.975274648095166,56.13640697882425,,,,,
2026-01-13T06:50:00+10:00,25984,25984.5,25957,25974.25,7171,40.88330990744527,54.3291774414958,,,,,
2026-01-13T06:55:00+10:00,25973.75,25973.75,25950.5,25952.25,11154,31.274225969353864,51.78569692554698,,,,,
2026-01-13T07:00:00+10:00,25952.25,25959.25,25948.5,25956.5,4208,34.478085378238276,49.589495566950234,,,,,
2026-01-13T07:05:00+10:00,25956.25,25964.5,25954.75,25957.25,1500,35.05348120073741,47.187983834464724,,,,,
2026-01-13T07:10:00+10:00,25957.25,25962,25953.5,25959.25,1096,36.6510980498724,45.43793326540121,,,,,
2026-01-13T07:15:00+10:00,25959,25959.25,25953.25,25955.75,373,35.02724949696349,43.70341304208534,,,,,
2026-01-13T07:20:00+10:00,25955.5,25963.75,25953,25962.5,576,40.50219600905619,42.37365320252742,,,,,
2026-01-13T07:25:00+10:00,25963.25,25974,25963.25,25971,776,46.603986589690535,41.91480842900599,,,,,
2026-01-13T07:30:00+10:00,25971,25971.5,25965.75,25968.5,297,45.13775659984739,41.5898910399658,,,,,
2026-01-13T07:35:00+10:00,25968.25,25968.25,25962.5,25963,286,42.00660579462726,40.900727912896734,,,,,
2026-01-13T07:40:00+10:00,25963.25,25968,25963.25,25967.5,275,45.34710732899492,40.59933175905679,,,,,
2026-01-13T07:45:00+10:00,25967.5,25968,25945.5,25946.25,952,35.073126819571726,39.890572327623424,,,,,
2026-01-13T07:50:00+10:00,25946.25,25948,25932.75,25938.5,1354,32.20717289026554,39.08719119162566,,,,,
2026-01-13T07:55:00+10:00,25938.25,25946,25934.25,25942.25,685,34.975919350645924,38.230094384665,,,,,
2026-01-13T09:00:00+10:00,25953.5,25954,25914.25,25920.5,1036,27.86701629840033,37.300359126876074,,,,,
2026-01-13T09:05:00+10:00,25921,25927.5,25913.25,25925,453,30.99215883240838,37.28021147423711,,,,,
2026-01-13T09:10:00+10:00,25925,25932.25,25922,25929.75,387,34.23123669501709,37.262579425435604,,,,,
2026-01-13T09:15:00+10:00,25930,25937.25,25928,25934,409,37.077085235387294,37.40712257076774,,,,,
