ts_utc,ts_local,open,high,low,close,volume
2025-03-14 01:05:00+10:00,2025-03-14 01:05:00,2981.5,2982.2,2980.7,2980.9,286
2025-03-14 01:06:00+10:00,2025-03-14 01:06:00,2980.7,2980.9,2978.8,2978.8,301
2025-03-14 01:07:00+10:00,2025-03-14 01:07:00,2978.8,2980.4,2978.6,2979.8,429
2025-03-14 01:08:00+10:00,2025-03-14 01:08:00,2979.7,2979.7,2978.2,2978.5,276
2025-03-14 01:09:00+10:00,2025-03-14 01:09:00,2978.5,2979.4,2977.2,2979.1,516
2025-03-14 01:10:00+10:00,2025-03-14 01:10:00,2979.1,2981.9,2979.1,2981.3,500
2025-03-14 01:11:00+10:00,2025-03-14 01:11:00,2981.3,2981.8,2980.8,2981.7,231
2025-03-14 01:12:00+10:00,2025-03-14 01:12:00,2981.6,2982.7,2981.3,2981.9,310
2025-03-14 01:13:00+10:00,2025-03-14 01:13:00,2981.7,2984.1,2981.3,2983.7,504
2025-03-14 01:14:00+10:00,2025-03-14 01:14:00,2984.1,2984.5,2982.4,2983.8,432
2025-03-14 01:15:00+10:00,2025-03-14 01:15:00,2983.9,2985.6,2983.7,2984.0,656
2025-03-14 01:16:00+10:00,2025-03-14 01:16:00,2984.3,2984.8,2983.5,2983.9,260
2025-03-14 01:17:00+10:00,2025-03-14 01:17:00,2984.0,2985.3,2983.2,2983.6,364
2025-03-14 01:18:00+10:00,2025-03-14 01:18:00,2983.7,2984.1,2982.9,2983.8,211
2025-03-14 01:19:00+10:00,2025-03-14 01:19:00,2983.9,2984.0,2983.0,2983.5,151
2025-03-14 01:20:00+10:00,2025-03-14 01:20:00,2983.7,2986.2,2982.7,2984.9,412
2025-03-14 01:21:00+10:00,2025-03-14 01:21:00,2985.1,2985.8,2984.5,2984.9,190
2025-03-14 01:22:00+10:00,2025-03-14 01:22:00,2985.1,2985.3,2984.6,2985.1,155
2025-03-14 01:23:00+10:00,2025-03-14 01:23:00,2984.9,2985.4,2983.8,2984.6,225
2025-03-14 01:24:00+10:00,2025-03-14 01:24:00,2984.6,2986.0,2984.6,2985.6,280
2025-03-14 01:25:00+10:00,2025-03-14 01:25:00,2985.6,2986.7,2984.9,2984.9,384
2025-03-14 01:26:00+10:00,2025-03-14 01:26:00,2984.8,2985.7,2984.5,2984.7,194
2025-03-14 01:27:00+10:00,2025-03-14 01:27:00,2984.9,2985.0,2983.3,2983.8,227
2025-03-14 01:28:00+10:00,2025-03-14 01:28:00,2983.8,2984.5,2983.1,2983.5,220
2025-03-14 01:29:00+10:00,2025-03-14 01:29:00,2983.3,2983.5,2982.3,2983.0,290
